Files Compared,ORB 1,SSIM 1,ORB 2,SSIM 2,ORB 3,SSIM 3,ORB 4,SSIM 4,ORB 5,SSIM 5
"('9.png', '47.png')",0.584033613,0.731494792,0.756410256,0.831756094,0.871244635,0.848812292,0.978723404,0.981908065,0.996587031,0.98003456
"('9.png', '48.png')",0.566037736,0.717655748,0.765765766,0.840384619,0.970464135,0.926953753,0.991666667,0.928660092,1,0.979981383
"('9.png', '49.png')",0.700892857,0.867860498,0.691919192,0.788859854,0.967078189,0.899236367,1,0.977388609,1,0.994118662
"('9.png', '50.png')",0.664974619,0.612178879,0.876777251,0.862717423,0.928251121,0.904576006,0.983870968,0.952366009,1,0.971677696
"('9.png', '51.png')",0.626556017,0.872240317,0.722943723,0.827971398,0.953125,0.899372861,0.975757576,0.972410266,1,0.985827361
"('9.png', '52.png')",0.679775281,0.890572717,0.893518519,0.846064726,0.968609865,0.899239996,0.988472622,0.972379264,0.996969697,0.970098101
"('9.png', '53.png')",0.721153846,0.728817145,0.862559242,0.857693974,0.958333333,0.905305772,0.973977695,0.981706676,1,0.984533243
"('9.png', '54.png')",0.627118644,0.851783539,0.755274262,0.833476349,0.950980392,0.904216481,0.982394366,0.967328189,1,0.976526764
"('9.png', '55.png')",0.691489362,0.53827106,0.668161435,0.82967589,0.848214286,0.897075609,0.983333333,0.932585835,0.997389034,0.975173538
"('9.png', '56.png')",0.586363636,0.846076146,0.805194805,0.842635213,0.86407767,0.826538023,0.994029851,0.977145368,1,0.976645878
"('9.png', '57.png')",0.637860082,0.826950784,0.752747253,0.683220749,0.964426877,0.920525505,0.993288591,0.973135717,1,0.994118662
"('9.png', '58.png')",0.646226415,0.838748374,0.918367347,0.878747945,0.926701571,0.867526587,0.976190476,0.954832115,1,0.968637589
"('9.png', '59.png')",0.678571429,0.860268276,0.842323651,0.844204806,0.825892857,0.836729746,0.981530343,0.968808539,1,0.936577266
"('9.png', '60.png')",0.637168142,0.824354215,0.757990868,0.829267627,0.888888889,0.858393528,0.984848485,0.975360887,1,0.977130627
"('9.png', '61.png')",0.693121693,0.57090118,0.778688525,0.84328029,0.886639676,0.874815373,0.996183206,0.966045078,1,0.994118662
"('9.png', '62.png')",0.610859729,0.69472857,0.860082305,0.813470338,0.880851064,0.872339798,0.966666667,0.949570631,1,0.982508122
"('9.png', '63.png')",0.536697248,0.881676651,0.791304348,0.864256039,0.828402367,0.854922181,0.983333333,0.966770107,1,0.970054251
"('9.png', '64.png')",0.688311688,0.856814534,0.838095238,0.810774525,0.942857143,0.886371556,0.988970588,0.968125068,1,0.945806958
"('10.png', '11.png')",0.562790698,0.804133194,0.686915888,0.855891811,0.843434343,0.883655563,0.996078431,0.944658091,1,0.989518776
"('10.png', '12.png')",0.680555556,0.838071414,0.806122449,0.810886676,0.81773399,0.831526565,0.979166667,0.911491713,1,0.989518776
"('10.png', '13.png')",0.634361233,0.860087167,0.836283186,0.865889645,0.88185654,0.886665462,0.99103139,0.930815215,1,0.906582417
"('10.png', '14.png')",0.612244898,0.810084204,0.795238095,0.8130072,0.958955224,0.923885384,0.981751825,0.947801891,1,0.989518776
"('10.png', '15.png')",0.724381625,0.888732147,0.773684211,0.852070853,0.889400922,0.897426514,0.992307692,0.927384257,1,0.940165742
"('10.png', '16.png')",0.637130802,0.791474444,0.908653846,0.883684052,0.881443299,0.903825059,1,0.930306754,1,0.989518776
"('10.png', '17.png')",0.697368421,0.834309608,0.820627803,0.882121623,0.910447761,0.906467837,0.975845411,0.902270131,1,0.984020747
"('10.png', '18.png')",0.68487395,0.793284098,0.907079646,0.908502267,0.869346734,0.897548724,0.980769231,0.920967571,0.997214485,0.962620124
"('10.png', '19.png')",0.748917749,0.665923053,0.871244635,0.85926161,0.930612245,0.919309062,1,0.96557783,1,0.989518776
"('10.png', '20.png')",0.669767442,0.805147904,0.618090452,0.842124828,0.91221374,0.911758063,0.996309963,0.928571008,0.989690722,0.978043274
"('10.png', '21.png')",0.656387665,0.826932965,0.782178218,0.77313124,0.909502262,0.933430408,0.980988593,0.931874689,0.993265993,0.966011363
"('10.png', '22.png')",0.690196078,0.850746318,0.847222222,0.854702342,0.917748918,0.799456763,0.991735537,0.948379777,1,0.968019229
"('10.png', '23.png')",0.719512195,0.819481017,0.900900901,0.862736874,0.840425532,0.891361306,0.986842105,0.894949866,0.994736842,0.981450506
"('10.png', '24.png')",0.698473282,0.77073442,0.846153846,0.791691279,0.892720307,0.914667147,0.98880597,0.941940423,1,0.989518776
"('10.png', '25.png')",0.78125,0.813506101,0.855895197,0.883676962,0.87745098,0.874117113,0.984,0.947688541,1,0.989518776
"('10.png', '26.png')",0.718592965,0.451208711,0.881278539,0.842961232,0.906976744,0.90527609,0.988929889,0.918941855,0.995037221,0.984545938
"('10.png', '27.png')",0.744755245,0.882173202,0.826530612,0.856139843,0.886699507,0.917225234,0.987704918,0.912243336,0.99380805,0.924921879
"('10.png', '28.png')",0.758064516,0.569971158,0.859903382,0.846307806,0.886699507,0.921592004,0.95480226,0.87379974,1,0.982484382
"('10.png', '29.png')",0.640909091,0.789694531,0.776824034,0.864167144,0.912621359,0.917077947,0.976608187,0.916632912,0.994609164,0.973431306
"('10.png', '30.png')",0.615,0.808685448,0.877934272,0.879333946,0.851485149,0.882171997,0.991666667,0.936457399,1,0.978481242
"('10.png', '31.png')",0.525252525,0.816600576,0.86036036,0.739667666,0.895953757,0.908683872,0.978609626,0.931711227,0.997159091,0.974844641
"('10.png', '32.png')",0.744897959,0.475001935,0.910313901,0.859827054,0.887387387,0.852930337,0.978723404,0.950120984,1,0.987096236
"('10.png', '33.png')",0.7,0.81689842,0.90990991,0.763355874,0.912878788,0.892655913,0.950704225,0.782987076,1,0.96451909
"('10.png', '34.png')",0.67965368,0.826690875,0.804761905,0.70642507,0.948412698,0.931388892,0.971428571,0.902089736,1,0.989518776
"('10.png', '35.png')",0.64573991,0.684401321,0.829596413,0.865453815,0.894117647,0.885996342,0.981060606,0.948670611,0.995594714,0.94327793
"('10.png', '36.png')",0.693333333,0.817493986,0.895454545,0.847148863,0.898148148,0.920210295,0.969348659,0.949401448,1,0.987136007
"('10.png', '37.png')",0.612903226,0.805123792,0.880851064,0.850769359,0.842741935,0.898643765,0.989323843,0.920834546,0.994722955,0.976375533
"('10.png', '38.png')",0.64806867,0.790719313,0.794871795,0.86218202,0.931707317,0.914292161,0.986547085,0.959606309,1,0.967270258
"('10.png', '39.png')",0.720812183,0.85191614,0.876712329,0.819461682,0.962962963,0.944118376,0.989090909,0.945515667,1,0.989518776
"('10.png', '40.png')",0.654450262,0.817135149,0.893518519,0.882968875,0.914572864,0.924257234,0.991666667,0.913720438,1,0.985674824
"('10.png', '41.png')",0.634146341,0.793889588,0.918103448,0.856347006,0.892561983,0.895809085,0.971326165,0.948211118,0.995180723,0.981595059
"('10.png', '42.png')",0.675,0.73415094,0.650862069,0.84823181,0.860759494,0.888265435,0.988549618,0.941788147,1,0.989518776
"('10.png', '43.png')",0.699619772,0.833231459,0.891509434,0.888138635,0.827906977,0.882999461,0.996254682,0.945774671,0.995169082,0.981380658
"('10.png', '44.png')",0.588785047,0.789795885,0.732718894,0.715887554,0.882608696,0.835089455,0.984375,0.933373903,0.997560976,0.977791132
"('10.png', '45.png')",0.72,0.844284382,0.845771144,0.883715395,0.951492537,0.922144211,0.995575221,0.963704708,1,0.971554324
"('10.png', '46.png')",0.820224719,0.49340619,0.894977169,0.794387152,0.890995261,0.894814837,0.973333333,0.887710644,1,0.963392229
"('10.png', '47.png')",0.609865471,0.725512123,0.901709402,0.871445787,0.839285714,0.858233651,0.980916031,0.95618825,0.989864865,0.975434673
"('10.png', '48.png')",0.594736842,0.708009896,0.855,0.885869244,0.925925926,0.94453189,0.976470588,0.906568993,1,0.975381496
"('10.png', '49.png')",0.671497585,0.815754743,0.781420765,0.801397553,0.945525292,0.912657715,0.989399293,0.951640875,1,0.989518776
"('10.png', '50.png')",0.733905579,0.586920742,0.876068376,0.904705496,0.910994764,0.914178085,0.97826087,0.931677598,0.992424242,0.980835065
"('10.png', '51.png')",0.69348659,0.815259448,0.804347826,0.855459837,0.905172414,0.913234213,0.963369963,0.95152871,1,0.981334181
"('10.png', '52.png')",0.637837838,0.841732883,0.902325581,0.876133466,0.927419355,0.918153101,0.98467433,0.949018139,0.990963855,0.971446221
"('10.png', '53.png')",0.755656109,0.727060189,0.886363636,0.883819709,0.97265625,0.921960708,0.978632479,0.948297213,0.995203837,0.980030802
"('10.png', '54.png')",0.831034483,0.878387503,0.829365079,0.8838935,0.905759162,0.910089122,0.974637681,0.942097203,0.995294118,0.972018769
"('10.png', '55.png')",0.719211823,0.544360242,0.759162304,0.862589372,0.883211679,0.915962423,0.992337165,0.910683542,0.994858612,0.970963137
"('10.png', '56.png')",0.586046512,0.810379615,0.857777778,0.895431547,0.899082569,0.83712372,0.970149254,0.95044264,1,0.972045991
"('10.png', '57.png')",0.662962963,0.850959316,0.804347826,0.711439377,0.922018349,0.931773454,0.988764045,0.950870057,1,0.989518776
"('10.png', '58.png')",0.711790393,0.82689978,0.935483871,0.902906573,0.817258883,0.883487782,0.97752809,0.929629277,1,0.964228281
"('10.png', '59.png')",0.724137931,0.84502823,0.884615385,0.868342056,0.817708333,0.838224124,0.987704918,0.940391466,1,0.934924112
"('10.png', '60.png')",0.685446009,0.808625511,0.850241546,0.863531366,0.84375,0.87519185,0.996226415,0.947797644,1,0.973616366
"('10.png', '61.png')",0.743961353,0.545251154,0.851162791,0.886103258,0.917322835,0.891378635,0.981273408,0.941478955,1,0.989518776
"('10.png', '62.png')",0.592039801,0.695839923,0.892857143,0.863737004,0.883802817,0.882138061,0.977941176,0.925918727,0.997493734,0.978420136
"('10.png', '63.png')",0.527093596,0.791476104,0.875,0.89294444,0.834355828,0.870189314,0.970588235,0.945569427,1,0.965454364
"('10.png', '64.png')",0.722846442,0.842474126,0.906103286,0.840073709,0.898550725,0.901200239,0.989130435,0.942059713,1,0.951800441
"('11.png', '12.png')",0.543147208,0.794693469,0.666666667,0.789845367,0.891509434,0.80915957,0.978021978,0.930340946,1,1
"('11.png', '13.png')",0.512437811,0.773408142,0.671568627,0.845195973,0.882653061,0.84964504,0.982532751,0.944629698,1,0.916730035
"('11.png', '14.png')",0.546255507,0.846635476,0.652173913,0.784640024,0.929411765,0.874278597,0.964788732,0.961586177,1,1
"('11.png', '15.png')",0.559808612,0.793920632,0.546218487,0.831338957,0.903061224,0.856229376,0.984189723,0.942713666,1,0.950543679
"('11.png', '16.png')",0.552036199,0.831205958,0.638888889,0.847645211,0.897058824,0.859904648,0.977678571,0.935833784,1,1
"('11.png', '17.png')",0.554455446,0.801005098,0.594017094,0.853246538,0.852791878,0.870433701,0.994923858,0.906169703,1,0.99427451
"('11.png', '18.png')",0.629441624,0.841193242,0.693023256,0.866979869,0.914572864,0.87705373,0.963636364,0.936280305,1,0.968523621
"('11.png', '19.png')",0.682051282,0.646135322,0.619266055,0.816078562,0.900584795,0.873497801,1,0.978675938,1,1
"('11.png', '20.png')",0.528301887,0.818003101,0.545454545,0.831338773,0.901960784,0.858171801,0.989208633,0.937454537,1,0.988524498
"('11.png', '21.png')",0.527918782,0.776753343,0.613861386,0.747656957,0.918918919,0.883440518,0.936758893,0.934307066,1,0.976408743
"('11.png', '22.png')",0.573529412,0.784403697,0.674757282,0.824905944,0.81097561,0.755504594,0.982078853,0.96246467,1,0.965912723
"('11.png', '23.png')",0.618556701,0.805909479,0.680203046,0.830572646,0.884210526,0.861590896,0.977011494,0.907811158,1,0.991931731
"('11.png', '24.png')",0.615384615,0.734925027,0.691489362,0.764451678,0.853535354,0.873442867,0.986111111,0.956582376,1,1
"('11.png', '25.png')",0.637305699,0.807198622,0.657657658,0.853145407,0.886363636,0.846547156,0.992031873,0.961950167,1,1
"('11.png', '26.png')",0.643356643,0.43991452,0.686567164,0.810256936,0.895,0.869005695,0.976190476,0.927274524,1,0.982416351
"('11.png', '27.png')",0.561576355,0.815490421,0.604651163,0.832359936,0.915422886,0.868915151,0.991666667,0.924994405,1,0.926093565
"('11.png', '28.png')",0.725352113,0.54934246,0.643192488,0.829621657,0.93814433,0.881263051,0.958333333,0.884967112,1,0.992606691
"('11.png', '29.png')",0.584474886,0.867220518,0.599118943,0.842064913,0.849246231,0.874523529,0.95505618,0.92688683,0.997229917,0.98372645
"('11.png', '30.png')",0.518867925,0.854168634,0.736842105,0.842432782,0.87254902,0.847549387,0.976,0.948888227,1,0.988962466
"('11.png', '31.png')",0.464454976,0.779500041,0.625592417,0.712124029,0.931216931,0.865501785,0.974226804,0.944785506,1,0.985318262
"('11.png', '32.png')",0.613924051,0.467454133,0.718085106,0.81691157,0.87434555,0.836090694,0.989247312,0.960758775,1,0.99757746
"('11.png', '33.png')",0.56937799,0.835066337,0.730769231,0.706452371,0.901098901,0.85241874,0.973154362,0.795929126,1,0.975000315
"('11.png', '34.png')",0.582524272,0.794464388,0.654639175,0.684275643,0.944134078,0.888294035,0.948571429,0.915619867,1,1
"('11.png', '35.png')",0.578947368,0.683531144,0.608490566,0.830297264,0.930481283,0.845663059,0.992779783,0.953064022,0.99537037,0.953759154
"('11.png', '36.png')",0.576923077,0.793903874,0.684782609,0.797743861,0.871287129,0.871135976,1,0.963665117,1,0.997617232
"('11.png', '37.png')",0.524229075,0.815451466,0.68,0.80273161,0.822580645,0.852604077,0.978494624,0.926433625,1,0.986572179
"('11.png', '38.png')",0.572727273,0.833564238,0.589519651,0.833058125,0.908653846,0.873530411,0.969230769,0.973755148,1,0.977751483
"('11.png', '39.png')",0.615819209,0.8273848,0.708333333,0.784186132,0.904191617,0.893828935,0.976377953,0.953873945,1,1
"('11.png', '40.png')",0.568527919,0.811671707,0.710526316,0.844108449,0.925233645,0.877671169,0.969432314,0.921498861,1,0.996156049
"('11.png', '41.png')",0.558252427,0.837623279,0.694581281,0.802922997,0.882681564,0.85340743,0.980327869,0.958576459,1,0.992076283
"('11.png', '42.png')",0.56372549,0.728494601,0.559670782,0.833257376,0.859296482,0.856009494,0.986348123,0.954318689,1,1
"('11.png', '43.png')",0.581818182,0.804847301,0.691919192,0.846350982,0.864485981,0.855175246,0.985239852,0.958501851,1,0.991861883
"('11.png', '44.png')",0.587121212,0.889985284,0.65,0.681430957,0.869565217,0.791531544,0.982332155,0.949425963,1,0.988272356
"('11.png', '45.png')",0.646153846,0.822162551,0.627272727,0.856167673,0.914893617,0.883159021,0.988970588,0.97679571,1,0.981997138
"('11.png', '46.png')",0.75,0.491644019,0.683417085,0.757379135,0.860824742,0.852083129,0.966887417,0.905843261,1,0.973774028
"('11.png', '47.png')",0.484848485,0.702743801,0.669724771,0.847106507,0.878947368,0.835861778,0.993288591,0.966078428,0.996453901,0.985915898
"('11.png', '48.png')",0.566666667,0.677216876,0.650485437,0.845856571,0.924855491,0.88908765,0.963898917,0.914857274,1,0.98586272
"('11.png', '49.png')",0.596153846,0.810627111,0.578378378,0.789226434,0.888888889,0.869024568,0.993527508,0.963216673,1,1
"('11.png', '50.png')",0.62371134,0.601478836,0.671568627,0.852730436,0.955555556,0.875533416,0.98880597,0.938579098,1,0.977559033
"('11.png', '51.png')",0.615740741,0.86922625,0.666666667,0.834126638,0.930851064,0.872008257,0.983164983,0.957591188,1,0.991708698
"('11.png', '52.png')",0.604790419,0.828548958,0.730569948,0.840088096,0.925531915,0.868422641,0.986394558,0.956974716,0.996884735,0.975979438
"('11.png', '53.png')",0.768421053,0.719436302,0.725888325,0.842310908,0.911111111,0.873239251,0.983539095,0.965277852,1,0.990414581
"('11.png', '54.png')",0.559139785,0.8162411,0.685,0.829882171,0.927835052,0.86022896,0.972972973,0.952169905,1,0.982408101
"('11.png', '55.png')",0.681818182,0.522701717,0.545045045,0.820631989,0.857142857,0.865844952,0.992,0.917104315,0.997319035,0.981054875
"('11.png', '56.png')",0.526315789,0.803949008,0.669950739,0.842728673,0.873015873,0.803730177,0.986710963,0.963885343,1,0.982527215
"('11.png', '57.png')",0.504807692,0.759729048,0.616766467,0.669913759,0.923076923,0.881973733,0.996610169,0.957494711,1,1
"('11.png', '58.png')",0.558823529,0.837768197,0.734463277,0.857021328,0.904255319,0.841095817,0.97761194,0.942510738,1,0.974518926
"('11.png', '59.png')",0.54679803,0.791454485,0.701030928,0.813764357,0.861111111,0.802245307,0.985915493,0.953520379,1,0.942458603
"('11.png', '60.png')",0.546875,0.783341326,0.602739726,0.819692962,0.840375587,0.836887198,0.989864865,0.960815742,1,0.983011964
"('11.png', '61.png')",0.65,0.541080338,0.634259259,0.850445745,0.878306878,0.853918746,0.978798587,0.950955111,1,1
"('11.png', '62.png')",0.550724638,0.695485452,0.641860465,0.82466513,0.792899408,0.854506286,0.967509025,0.936967423,1,0.988389459
"('11.png', '63.png')",0.50660793,0.857435801,0.707317073,0.855365544,0.776649746,0.83726442,0.979020979,0.953878243,1,0.975935589
"('11.png', '64.png')",0.614349776,0.828191184,0.723958333,0.80344268,0.875675676,0.85442468,0.985663082,0.95406277,1,0.951508988
"('12.png', '13.png')",0.660633484,0.856682296,0.668141593,0.803143886,0.857142857,0.789892274,0.976076555,0.911982927,1,0.916730035
"('12.png', '14.png')",0.66015625,0.847967893,0.768627451,0.783735866,0.896551724,0.829194442,0.947089947,0.929518846,1,1
"('12.png', '15.png')",0.659663866,0.86476661,0.642512077,0.790756114,0.905759162,0.81305695,0.99,0.912366642,1,0.950543679
"('12.png', '16.png')",0.555045872,0.771433431,0.713615023,0.813989911,0.825396825,0.804513878,0.985849057,0.916836515,1,1
"('12.png', '17.png')",0.66367713,0.83704264,0.736111111,0.808900999,0.838541667,0.818986014,0.952380952,0.876016785,1,0.99427451
"('12.png', '18.png')",0.677966102,0.813104029,0.787610619,0.816498621,0.87628866,0.826425038,0.960199005,0.903946779,1,0.968523621
"('12.png', '19.png')",0.728110599,0.661795143,0.782051282,0.796190985,0.887700535,0.812856795,1,0.943326244,1,1
"('12.png', '20.png')",0.706563707,0.780595066,0.609137056,0.781835735,0.835748792,0.815023226,0.988826816,0.902572888,1,0.988524498
"('12.png', '21.png')",0.633466135,0.812579833,0.725490196,0.759067393,0.890804598,0.827544632,0.945945946,0.90284902,1,0.976408743
"('12.png', '22.png')",0.696153846,0.843736899,0.69124424,0.803573131,0.804232804,0.723168916,0.944751381,0.932543226,1,0.965912723
"('12.png', '23.png')",0.728506787,0.818247329,0.793522267,0.821123557,0.861386139,0.822187516,0.95,0.877034553,1,0.991931731
"('12.png', '24.png')",0.686098655,0.74391295,0.833333333,0.780575025,0.887096774,0.813165289,0.974358974,0.925468961,1,1
"('12.png', '25.png')",0.732793522,0.814192862,0.695454545,0.806092389,0.85786802,0.820780278,0.985294118,0.927878652,1,1
"('12.png', '26.png')",0.715189873,0.447706558,0.711442786,0.788541079,0.896713615,0.816739135,0.988764045,0.898755956,1,0.982416351
"('12.png', '27.png')",0.680952381,0.82852214,0.739336493,0.795793132,0.875,0.815674055,0.973544974,0.899709315,1,0.926093565
"('12.png', '28.png')",0.710526316,0.561125657,0.767790262,0.784671962,0.894736842,0.829101392,0.954022989,0.858739204,1,0.992606691
"('12.png', '29.png')",0.68722467,0.793848231,0.732342007,0.803679342,0.861878453,0.813318282,0.979274611,0.899401482,0.997229917,0.98372645
"('12.png', '30.png')",0.642276423,0.827250994,0.837121212,0.814327073,0.825,0.805986606,0.962365591,0.919304236,1,0.988962466
"('12.png', '31.png')",0.504716981,0.818999036,0.747747748,0.728243316,0.849462366,0.821295329,0.96373057,0.920093846,1,0.985318262
"('12.png', '32.png')",0.644970414,0.471867376,0.752380952,0.793590727,0.845410628,0.814277446,0.994736842,0.925022978,1,0.99757746
"('12.png', '33.png')",0.718487395,0.8241972,0.822660099,0.71723192,0.776190476,0.813007553,0.944444444,0.800857778,1,0.975000315
"('12.png', '34.png')",0.710638298,0.827097046,0.709401709,0.695531559,0.918032787,0.828973424,0.961352657,0.893870196,1,1
"('12.png', '35.png')",0.628440367,0.687174105,0.738955823,0.805766019,0.83902439,0.791507337,0.964705882,0.917810116,0.99537037,0.953759154
"('12.png', '36.png')",0.722419929,0.825305533,0.755868545,0.777850353,0.879310345,0.815190059,0.937853107,0.937789741,1,0.997617232
"('12.png', '37.png')",0.613333333,0.802625246,0.736842105,0.812150283,0.795121951,0.804237239,0.958115183,0.89460652,1,0.986572179
"('12.png', '38.png')",0.6625,0.804368947,0.679324895,0.796937444,0.907514451,0.810006375,0.984455959,0.938487244,1,0.977751483
"('12.png', '39.png')",0.714285714,0.857829833,0.778225806,0.804149242,0.86440678,0.839389723,0.962566845,0.923195874,1,1
"('12.png', '40.png')",0.707207207,0.81686603,0.80952381,0.810454802,0.890547264,0.818486292,0.966480447,0.889167888,1,0.996156049
"('12.png', '41.png')",0.643518519,0.799441801,0.828125,0.808728435,0.834170854,0.794799221,0.967032967,0.924186729,1,0.992076283
"('12.png', '42.png')",0.658436214,0.738105295,0.65625,0.798272521,0.813084112,0.817871544,0.988636364,0.92292053,1,1
"('12.png', '43.png')",0.670682731,0.846887373,0.735576923,0.801782397,0.861751152,0.808483831,0.94972067,0.924002702,1,0.991861883
"('12.png', '44.png')",0.559633028,0.789195265,0.7,0.688786377,0.793478261,0.758353313,0.969512195,0.916674136,1,0.988272356
"('12.png', '45.png')",0.754237288,0.884141162,0.730569948,0.799763639,0.892655367,0.826688439,0.986111111,0.942266415,1,0.981997138
"('12.png', '46.png')",0.756756757,0.491297888,0.770833333,0.76349469,0.836842105,0.801297003,0.967741935,0.897337284,1,0.973774028
"('12.png', '47.png')",0.547368421,0.709100665,0.76446281,0.795423821,0.795652174,0.820966225,0.927374302,0.930761317,0.996453901,0.985915898
"('12.png', '48.png')",0.525423729,0.719603828,0.697560976,0.801655381,0.883333333,0.842670852,0.966292135,0.887323215,1,0.98586272
"('12.png', '49.png')",0.694444444,0.830525443,0.728448276,0.779506891,0.893617021,0.816419022,0.966850829,0.932916189,1,1
"('12.png', '50.png')",0.668269231,0.571746914,0.75,0.815057771,0.906593407,0.82375259,0.947916667,0.906311173,1,0.977559033
"('12.png', '51.png')",0.649122807,0.802121161,0.670886076,0.80089377,0.836734694,0.814177143,0.972677596,0.924543809,1,0.991708698
"('12.png', '52.png')",0.73,0.843383577,0.774358974,0.813806396,0.904494382,0.826796581,0.936781609,0.921519007,0.996884735,0.975979438
"('12.png', '53.png')",0.754464286,0.711671131,0.825892857,0.82287439,0.865921788,0.815331035,0.995073892,0.928749339,1,0.990414581
"('12.png', '54.png')",0.654867257,0.836502858,0.781376518,0.800914296,0.856353591,0.820358922,0.984210526,0.917067878,1,0.982408101
"('12.png', '55.png')",0.732984293,0.534722314,0.595854922,0.79329331,0.825,0.822315346,0.963541667,0.886826385,0.997319035,0.981054875
"('12.png', '56.png')",0.571428571,0.789205195,0.791666667,0.803006485,0.804347826,0.778401014,0.960227273,0.929722538,1,0.982527215
"('12.png', '57.png')",0.612612613,0.82339685,0.682291667,0.680637783,0.903954802,0.830318557,0.972972973,0.923117125,1,1
"('12.png', '58.png')",0.713692946,0.810254652,0.808510638,0.822834167,0.86627907,0.806688782,0.946524064,0.915220984,1,0.974518926
"('12.png', '59.png')",0.665338645,0.857979873,0.840182648,0.810291156,0.777777778,0.74793408,0.977900552,0.920204135,1,0.942458603
"('12.png', '60.png')",0.711111111,0.807550763,0.701923077,0.79686943,0.788546256,0.785173184,0.971264368,0.925760005,1,0.983011964
"('12.png', '61.png')",0.685714286,0.538952236,0.690265487,0.806397562,0.812785388,0.807351979,0.977653631,0.918190812,1,1
"('12.png', '62.png')",0.629807692,0.695022682,0.722772277,0.798663528,0.768472906,0.790178304,0.935483871,0.90626619,1,0.988389459
"('12.png', '63.png')",0.497487437,0.798909075,0.877470356,0.822433143,0.73,0.783823147,0.927374302,0.922031427,1,0.975935589
"('12.png', '64.png')",0.662100457,0.817982316,0.820895522,0.806629014,0.890625,0.803293157,0.96875,0.921116598,1,0.951508988
"('13.png', '14.png')",0.622047244,0.837591148,0.77092511,0.803682418,0.945147679,0.888615398,0.982532751,0.946427182,1,0.916730035
"('13.png', '15.png')",0.666666667,0.903509483,0.648780488,0.847297375,0.906666667,0.861810812,0.986899563,0.928087575,1,0.879619076
"('13.png', '16.png')",0.55721393,0.775898504,0.818930041,0.894610667,0.84057971,0.866984342,0.98156682,0.92348544,1,0.916730035
"('13.png', '17.png')",0.693548387,0.869484468,0.755656109,0.862163388,0.890756303,0.883725541,0.978947368,0.901232857,1,0.911004545
"('13.png', '18.png')",0.693277311,0.832319517,0.868421053,0.90011277,0.87745098,0.857918935,0.962085308,0.920201536,1,0.914193229
"('13.png', '19.png')",0.717171717,0.661571728,0.779220779,0.829621328,0.92,0.907031836,0.99382716,0.961965009,1,0.916730035
"('13.png', '20.png')",0.695652174,0.828381793,0.618357488,0.830872431,0.886554622,0.874393956,0.990521327,0.923434144,1,0.909768104
"('13.png', '21.png')",0.684,0.85951045,0.751111111,0.756456267,0.94017094,0.897129528,0.965346535,0.921238127,1,0.901797099
"('13.png', '22.png')",0.657039711,0.891698007,0.789954338,0.842145592,0.854166667,0.779707604,0.969543147,0.9482931,1,0.888489733
"('13.png', '23.png')",0.676616915,0.842329621,0.860169492,0.863287173,0.893048128,0.848629564,0.979695431,0.893729304,1,0.91337325
"('13.png', '24.png')",0.648148148,0.725717186,0.788944724,0.778106723,0.93129771,0.895449947,0.98156682,0.937059318,1,0.916730035
"('13.png', '25.png')",0.705357143,0.818767252,0.850806452,0.87452582,0.87755102,0.82474359,0.972477064,0.944577469,1,0.916730035
"('13.png', '26.png')",0.625766871,0.451139818,0.814479638,0.83140401,0.895238095,0.862806549,0.980676329,0.920857826,1,0.900758749
"('13.png', '27.png')",0.657407407,0.838671298,0.748792271,0.841707567,0.852791878,0.876284372,0.981395349,0.913146433,1,0.851862628
"('13.png', '28.png')",0.718309859,0.567237183,0.753623188,0.82567084,0.931506849,0.88819614,0.95480226,0.870681641,1,0.912546652
"('13.png', '29.png')",0.650442478,0.771626643,0.70610687,0.879197353,0.896551724,0.890645303,0.978021978,0.915195041,1,0.904995409
"('13.png', '30.png')",0.631578947,0.812768018,0.828282828,0.865308558,0.85915493,0.861150625,0.981818182,0.936727581,1,0.909321676
"('13.png', '31.png')",0.568888889,0.868101237,0.779661017,0.751578404,0.852941176,0.869531523,0.967914439,0.936792875,1,0.90496448
"('13.png', '32.png')",0.686390533,0.47435975,0.813084112,0.83561896,0.869955157,0.81436607,0.990825688,0.947944714,1,0.914307495
"('13.png', '33.png')",0.689497717,0.794438268,0.848039216,0.729761049,0.893333333,0.866867856,0.950819672,0.784377541,1,0.90885694
"('13.png', '34.png')",0.657142857,0.840658339,0.791489362,0.715707634,0.956331878,0.894394576,0.989847716,0.917260533,1,0.916730035
"('13.png', '35.png')",0.674528302,0.682887465,0.757446809,0.836940431,0.903846154,0.85675627,0.985365854,0.9338486,1,0.897856523
"('13.png', '36.png')",0.707964602,0.859380504,0.837104072,0.810867655,0.912863071,0.898600853,0.981308411,0.949350819,1,0.914360921
"('13.png', '37.png')",0.665236052,0.819885613,0.788793103,0.837791001,0.88671875,0.879643731,0.977578475,0.923161165,1,0.905034802
"('13.png', '38.png')",0.662601626,0.825559689,0.724,0.852076968,0.876146789,0.876259543,0.985074627,0.956622415,1,0.904913663
"('13.png', '39.png')",0.662745098,0.873799753,0.832599119,0.800367041,0.930131004,0.901779952,0.976744186,0.943022977,1,0.916730035
"('13.png', '40.png')",0.64556962,0.844122377,0.891509434,0.873097836,0.944954128,0.880169109,0.969957082,0.911721202,1,0.912886084
"('13.png', '41.png')",0.626609442,0.796394783,0.877828054,0.821928493,0.912547529,0.898086701,0.96347032,0.945356069,0.992063492,0.910950909
