Files Compared,ORB 1,SSIM 1,ORB 2,SSIM 2,ORB 3,SSIM 3,ORB 4,SSIM 4,ORB 5,SSIM 5
"('47.png', '16.png')",0.790697674,0.746358899,0.829268293,0.859366205,0.870056497,0.821866308,0.956834532,0.892320326,1,0.96675162
"('47.png', '31.png')",0.525862069,0.657113188,0.817073171,0.751766721,0.87244898,0.815633265,0.949152542,0.893400152,0.996763754,0.967022423
"('47.png', '5.png')",0.776649746,0.532835314,0.865900383,0.814006083,0.939534884,0.887426626,0.979381443,0.864697693,1,0.965494048
"('47.png', '30.png')",0.661478599,0.743867453,0.779527559,0.844046489,0.864130435,0.786744244,0.969957082,0.926322848,1,0.969134389
"('47.png', '14.png')",0.706319703,0.732265102,0.850202429,0.826549799,0.936842105,0.863224413,0.962343096,0.929993775,1,0.969134389
"('47.png', '1.png')",0.632575758,0.657925972,0.849056604,0.853463114,0.906403941,0.853526615,0.957446809,0.900575153,1,0.953347523
"('47.png', '45.png')",0.667896679,0.7404433,0.826771654,0.863741993,0.952606635,0.867238332,0.974576271,0.949302268,1,0.947784911
"('47.png', '39.png')",0.645418327,0.724977522,0.822834646,0.799360899,0.846153846,0.828279403,0.974137931,0.939025945,1,0.958210266
"('47.png', '40.png')",0.728070175,0.71060237,0.817073171,0.848852653,0.834146341,0.826633526,0.974895397,0.929713518,1,0.969134389
"('47.png', '3.png')",0.744394619,0.715111812,0.736842105,0.853787631,0.930232558,0.878664279,0.973451327,0.922699997,1,0.930272098
"('47.png', '20.png')",0.720183486,0.695608868,0.637168142,0.808527151,0.923444976,0.846841353,0.974025974,0.922301607,1,0.94721301
"('47.png', '64.png')",0.669291339,0.707021823,0.910569106,0.860514909,0.887700535,0.843910994,0.969026549,0.928118219,1,0.88142839
"('47.png', '33.png')",0.728813559,0.718575842,0.833962264,0.761823587,0.894067797,0.884403181,0.965853659,0.871866008,1,0.935070146
"('47.png', '24.png')",0.788288288,0.738642654,0.893700787,0.826949916,0.906542056,0.855774338,0.97716895,0.923362152,1,0.951480857
"('47.png', '19.png')",0.784688995,0.739398261,0.850393701,0.80645799,0.905829596,0.87027545,0.941964286,0.949990495,1,0.966711849
"('47.png', '38.png')",0.673306773,0.672497853,0.773076923,0.829633285,0.942583732,0.875520887,0.990950226,0.895487822,0.996932515,0.956771761
"('47.png', '34.png')",0.685483871,0.667976467,0.79916318,0.686355985,0.943127962,0.874179337,0.954314721,0.878362073,1,0.969134389
"('47.png', '29.png')",0.668016194,0.690079539,0.675324675,0.794111475,0.924528302,0.857929633,0.972477064,0.920029022,1,0.914443849
"('47.png', '49.png')",0.674157303,0.725680373,0.836065574,0.837688005,0.956709957,0.865062951,1,0.955599724,0.991044776,0.95316121
"('47.png', '4.png')",0.789473684,0.721997101,0.752293578,0.792080105,0.932735426,0.872732677,0.986956522,0.953764948,1,0.969134389
"('47.png', '59.png')",0.694852941,0.720625017,0.847328244,0.816624457,0.847222222,0.809865566,0.98,0.941544567,1,0.949460404
"('47.png', '50.png')",0.862944162,0.73955649,0.777777778,0.893524066,0.905829596,0.868901742,0.975806452,0.949101237,1,0.946423567
"('47.png', '28.png')",0.820754717,0.676036494,0.805860806,0.838685022,0.91509434,0.858119212,0.979274611,0.888284671,1,0.954489289
"('47.png', '25.png')",0.762790698,0.700313915,0.849137931,0.853324559,0.838541667,0.808541009,0.966666667,0.937309597,1,0.969134389
"('47.png', '48.png')",0.769470405,0.833090567,0.827160494,0.884505626,0.934883721,0.860010108,0.958333333,0.93737163,1,0.951497312
"('47.png', '9.png')",0.764957265,0.754304419,0.756637168,0.816577715,0.912037037,0.835327469,0.973913043,0.941909067,1,0.959490703
"('47.png', '62.png')",0.718181818,0.722048099,0.857740586,0.827306907,0.894495413,0.839992685,0.987603306,0.910492959,1,0.915412027
"('47.png', '44.png')",0.713043478,0.717918116,0.757847534,0.775455784,0.855813953,0.836316879,0.939759036,0.926576761,0.99695122,0.951794778
"('47.png', '35.png')",0.70292887,0.635270143,0.779116466,0.821309363,0.901785714,0.827782249,0.984251969,0.925705424,1,0.897379041
"('47.png', '10.png')",0.757936508,0.747151385,0.8,0.86992761,0.87962963,0.839816444,0.97983871,0.923901343,1,0.97615739
"('47.png', '18.png')",0.64940239,0.690234994,0.795275591,0.889102608,0.925925926,0.868191004,0.962809917,0.926197698,1,0.961776735
"('47.png', '32.png')",0.702290076,0.672243415,0.875502008,0.846107279,0.87962963,0.805088367,0.988142292,0.938092344,1,0.962778075
"('47.png', '21.png')",0.638655462,0.674863006,0.820610687,0.828703464,0.96347032,0.885390603,0.969957082,0.932832592,1,0.9064094
"('47.png', '58.png')",0.728110599,0.701731123,0.850806452,0.841927053,0.827027027,0.811447569,0.969827586,0.927334605,1,0.946377966
"('53.png', '46.png')",0.945945946,0.713206327,0.888392857,0.782627488,0.954773869,0.878638752,0.986725664,0.890977139,1,0.923037233
"('53.png', '43.png')",0.91280654,0.887379791,0.825471698,0.82928939,0.880208333,0.835426679,0.954918033,0.900642101,1,0.916047405
"('53.png', '26.png')",0.85,0.555740392,0.888446215,0.807202927,0.900497512,0.893372972,0.98630137,0.918666571,1,0.934131436
"('53.png', '54.png')",0.87890625,0.774848333,0.881578947,0.822783912,0.91509434,0.893698812,0.97044335,0.874505211,1,0.915930478
"('53.png', '41.png')",0.889830508,0.765701201,0.87012987,0.76736948,0.908108108,0.910250199,0.975845411,0.898354751,1,0.940016972
"('53.png', '36.png')",0.80952381,0.759337021,0.853061224,0.797391601,0.944954128,0.909833977,0.972972973,0.924292795,1,0.947924355
"('53.png', '51.png')",0.850574713,0.786545295,0.836653386,0.826529557,0.933673469,0.843867189,0.972222222,0.912933186,1,0.889119663
"('53.png', '2.png')",0.78125,0.755733975,0.87394958,0.846046285,0.91588785,0.878458048,0.96069869,0.923866733,1,0.905832127
"('53.png', '27.png')",0.914529915,0.76782845,0.844537815,0.83812127,0.946524064,0.895484463,0.974025974,0.902015568,1,0.917190601
"('53.png', '17.png')",0.883064516,0.809512429,0.760204082,0.804748342,0.928229665,0.843392822,0.968888889,0.879168593,1,0.9449992
"('53.png', '16.png')",0.926517572,0.806319379,0.871681416,0.85939248,0.897142857,0.859793031,0.967532468,0.873339093,1,0.949802937
"('53.png', '31.png')",0.74863388,0.737741969,0.893617021,0.752340574,0.93452381,0.820999625,0.963133641,0.886549124,1,0.945812389
"('53.png', '5.png')",0.89516129,0.547384026,0.889830508,0.796814225,0.958715596,0.927135398,0.983606557,0.851302896,1,0.937660045
"('53.png', '30.png')",0.835390947,0.775032556,0.913934426,0.83010077,0.914893617,0.810446302,0.983606557,0.90759038,1,0.947924355
"('53.png', '14.png')",0.856031128,0.764519164,0.893333333,0.821260401,0.972477064,0.886215121,0.960526316,0.908647633,1,0.947924355
"('53.png', '1.png')",0.821576763,0.742691713,0.893442623,0.843586713,0.941441441,0.886724149,0.959090909,0.881473453,0.996610169,0.932738785
"('53.png', '45.png')",0.843220339,0.764244725,0.873015873,0.843130018,0.919811321,0.89213554,0.970954357,0.924606082,1,0.926574878
"('53.png', '39.png')",0.821428571,0.820885176,0.916299559,0.795539464,0.922222222,0.858965018,0.990825688,0.915515208,1,0.937000232
"('53.png', '40.png')",0.837735849,0.821980291,0.893333333,0.820007246,0.926829268,0.862473978,0.953781513,0.90724684,1,0.947924355
"('53.png', '3.png')",0.961439589,0.913259085,0.813131313,0.82160409,0.946859903,0.908335833,0.950226244,0.900257842,1,0.905513523
"('53.png', '20.png')",0.878571429,0.771966301,0.701923077,0.795618877,0.931578947,0.867660541,0.983263598,0.899985962,1,0.926303489
"('53.png', '64.png')",0.857142857,0.784118864,0.96347032,0.856106297,0.93877551,0.878644779,0.978354978,0.907723884,1,0.888615996
"('53.png', '33.png')",0.849557522,0.77960095,0.856573705,0.773326001,0.914141414,0.903600099,0.957081545,0.853313156,1,0.905641473
"('53.png', '24.png')",0.926406926,0.746046666,0.890756303,0.822038222,0.928909953,0.888324038,0.965367965,0.903202198,1,0.934526178
"('53.png', '19.png')",0.898203593,0.820636532,0.894514768,0.814594027,0.940860215,0.910061865,0.946188341,0.924070374,1,0.94589488
"('53.png', '38.png')",0.847014925,0.745335955,0.820833333,0.809430733,0.968911917,0.904242627,0.98019802,0.874395801,1,0.936347553
"('53.png', '34.png')",0.872146119,0.756377066,0.843049327,0.691848147,0.969230769,0.897499379,0.988505747,0.854365832,1,0.947924355
"('53.png', '29.png')",0.802816901,0.758289043,0.6875,0.778576381,0.932692308,0.899711291,0.962085308,0.892273021,1,0.898024753
"('53.png', '49.png')",0.87394958,0.792996998,0.870292887,0.842829115,0.937799043,0.885660272,0.995260664,0.931628354,1,0.928712257
"('53.png', '4.png')",0.959866221,0.800606319,0.835555556,0.795185496,0.957894737,0.890179272,0.995260664,0.927706655,1,0.947924355
"('53.png', '59.png')",0.82231405,0.763368902,0.852272727,0.8073022,0.906403941,0.84962346,0.985714286,0.920076928,1,0.92825037
"('53.png', '50.png')",0.962199313,0.743069932,0.836448598,0.866138543,0.932642487,0.893765674,0.978448276,0.9245875,1,0.927014162
"('53.png', '28.png')",0.919402985,0.733420719,0.911290323,0.827717075,0.95,0.879471565,0.957943925,0.873520734,1,0.931359953
"('53.png', '25.png')",0.929447853,0.830896114,0.864864865,0.846346975,0.847715736,0.807706985,0.944444444,0.922543886,1,0.947924355
"('53.png', '48.png')",0.793103448,0.726606819,0.903508772,0.854564757,0.920792079,0.893652227,0.945606695,0.916221024,1,0.930203085
"('53.png', '9.png')",0.921501706,0.821167939,0.85520362,0.811397922,0.928229665,0.855987631,0.973913043,0.91766757,1,0.939225595
"('53.png', '62.png')",0.871621622,0.760599822,0.871244635,0.821709217,0.883977901,0.863709023,0.972868217,0.897733017,1,0.918391324
"('53.png', '44.png')",0.895104895,0.779854105,0.848780488,0.775477666,0.950980392,0.862995273,0.963562753,0.904224677,1,0.935513688
"('53.png', '35.png')",0.80155642,0.656404811,0.841269841,0.816405996,0.927884615,0.850568658,0.957081545,0.902359674,1,0.878209561
"('53.png', '10.png')",0.886206897,0.785716963,0.893023256,0.851434604,0.872340426,0.872589411,0.970954357,0.904586343,1,0.936995297
"('53.png', '18.png')",0.868312757,0.749189086,0.894736842,0.859574228,0.955,0.88093759,0.943089431,0.898191778,1,0.932001008
"('53.png', '32.png')",0.845559846,0.642530462,0.933054393,0.810840256,0.88,0.804769263,0.955102041,0.916594108,1,0.939602762
"('53.png', '21.png')",0.83032491,0.758214027,0.849420849,0.837209451,0.946902655,0.914740637,0.961373391,0.908324426,1,0.883699389
"('53.png', '58.png')",0.894557823,0.773041377,0.835294118,0.844312358,0.9,0.835110149,0.986784141,0.9139037,1,0.931095022
"('46.png', '43.png')",0.950381679,0.693144546,0.784688995,0.762475327,0.887179487,0.823534602,0.965811966,0.907443124,0.996363636,0.943691385
"('46.png', '26.png')",0.89539749,0.59760585,0.833333333,0.754680568,0.941422594,0.875316991,0.971428571,0.925767218,1,0.960464905
"('46.png', '54.png')",0.914529915,0.727947099,0.86695279,0.768283518,0.926086957,0.876163526,0.97979798,0.895150696,1,0.92494267
"('46.png', '41.png')",0.925311203,0.725220446,0.872586873,0.794466805,0.945205479,0.894678883,0.978835979,0.902436854,1,0.963935798
"('46.png', '36.png')",0.896860987,0.722013365,0.848739496,0.762202043,0.952755906,0.904878241,0.970464135,0.921271446,1,0.974572742
"('46.png', '51.png')",0.908695652,0.754484652,0.789473684,0.762343727,0.940594059,0.836599558,0.97260274,0.913891645,1,0.921906753
"('46.png', '2.png')",0.907608696,0.65903692,0.860262009,0.774780928,0.911627907,0.871874196,0.986666667,0.928852904,1,0.926545734
"('46.png', '27.png')",0.889423077,0.7282984,0.821276596,0.761920291,0.957943925,0.870326857,0.966019417,0.907669464,1,0.946890939
"('46.png', '17.png')",0.96,0.802104471,0.766839378,0.747870474,0.920187793,0.828465369,0.986363636,0.895467894,0.994609164,0.965796248
"('46.png', '16.png')",0.937956204,0.742725693,0.896860987,0.786620725,0.913043478,0.833938301,0.977272727,0.898736239,1,0.972189973
"('46.png', '31.png')",0.889655172,0.694776332,0.870588235,0.742103185,0.925714286,0.815618842,0.985915493,0.885445573,1,0.972460776
"('46.png', '5.png')",0.928888889,0.580820486,0.892703863,0.713393418,0.959839357,0.903511038,0.943877551,0.87900418,1,0.959531345
"('46.png', '30.png')",0.902325581,0.740046305,0.802752294,0.757232811,0.893258427,0.794579145,0.972,0.913403891,1,0.974572742
"('46.png', '14.png')",0.85483871,0.722713511,0.862348178,0.755252066,0.953781513,0.882045059,0.968253968,0.91939522,1,0.974572742
"('46.png', '1.png')",0.887850467,0.699026855,0.850806452,0.781798761,0.918918919,0.880727463,0.980769231,0.892454488,0.997354497,0.97116978
"('46.png', '45.png')",0.933333333,0.722271867,0.886255924,0.772668145,0.940425532,0.884789753,0.972111554,0.936039201,0.994871795,0.9551534
"('46.png', '39.png')",0.935960591,0.756910241,0.892116183,0.773661432,0.92,0.843996323,0.987234043,0.925440252,0.99742268,0.963775069
"('46.png', '40.png')",0.935622318,0.771268762,0.874458874,0.761296234,0.897674419,0.853569325,0.970588235,0.910869134,1,0.974572742
"('46.png', '3.png')",0.96,0.711248798,0.824390244,0.761369277,0.909090909,0.890785251,0.969924812,0.920514481,1,0.940358072
"('46.png', '20.png')",0.900398406,0.736754867,0.689655172,0.736228593,0.930875576,0.860495263,0.985074627,0.91616228,1,0.952658057
"('46.png', '64.png')",0.9004329,0.750717461,0.918181818,0.779061624,0.948979592,0.867794437,0.967611336,0.920715659,1,0.889718354
"('46.png', '33.png')",0.929515419,0.7461532,0.893617021,0.747664908,0.942731278,0.889248732,0.965116279,0.890836261,0.996644295,0.914769909
"('46.png', '24.png')",0.988929889,0.846234545,0.946188341,0.791599522,0.947580645,0.872275079,0.971428571,0.915638489,1,0.959114329
"('46.png', '19.png')",0.975862069,0.795522072,0.863436123,0.746445859,0.965665236,0.892490353,0.977578475,0.930942758,1,0.972156292
"('46.png', '38.png')",0.901639344,0.716096995,0.782426778,0.747025729,0.936073059,0.891455582,0.990196078,0.890914828,1,0.969502151
"('46.png', '34.png')",0.894977169,0.721977782,0.793859649,0.676613316,0.934497817,0.893183182,0.971751412,0.877519422,1,0.974572742
"('46.png', '29.png')",0.891625616,0.713556859,0.686363636,0.717173785,0.950207469,0.889188147,0.991596639,0.909146137,1,0.919882202
"('46.png', '49.png')",0.933014354,0.765504989,0.869158879,0.775970107,0.948616601,0.876343611,0.995689655,0.943503686,1,0.955219398
"('46.png', '4.png')",0.953068592,0.742792619,0.794759825,0.724577835,0.954751131,0.881001653,0.977477477,0.937647701,1,0.974572742
"('46.png', '59.png')",0.87962963,0.725222869,0.876,0.773443801,0.884615385,0.837742517,0.992094862,0.936611019,0.997093023,0.955107161
"('46.png', '50.png')",1,0.868870032,0.868932039,0.796327621,0.953586498,0.873279959,0.974683544,0.930389605,1,0.951363752
"('46.png', '28.png')",0.933333333,0.629305193,0.794871795,0.749491916,0.98340249,0.869326708,0.965346535,0.878555627,0.997067449,0.953516015
"('46.png', '25.png')",0.92481203,0.673832678,0.861344538,0.76734957,0.916666667,0.790261309,0.969957082,0.920879052,1,0.974572742
"('46.png', '48.png')",0.865284974,0.698405165,0.878923767,0.78810565,0.928888889,0.880414553,0.956521739,0.923126464,0.997442455,0.95765281
"('46.png', '9.png')",0.976923077,0.808476391,0.828571429,0.746835494,0.911111111,0.850377255,0.971428571,0.932832106,1,0.962365418
"('46.png', '62.png')",0.986206897,0.816920083,0.855932203,0.758358985,0.86637931,0.856324969,0.984063745,0.894906091,1,0.924605392
"('46.png', '44.png')",0.902723735,0.746978023,0.794117647,0.722467013,0.952606635,0.852443592,0.97107438,0.91832626,1,0.957196194
"('46.png', '35.png')",0.926229508,0.700061748,0.763948498,0.7514289,0.945378151,0.843109259,0.973333333,0.901068476,0.995348837,0.90976211
"('46.png', '10.png')",0.919678715,0.707662695,0.866359447,0.782165102,0.886792453,0.859344468,0.971311475,0.91696348,1,0.955342477
"('46.png', '18.png')",0.939393939,0.724177682,0.872037915,0.78240092,0.959641256,0.849957547,0.958677686,0.920369283,1,0.958060339
"('46.png', '32.png')",0.927007299,0.728731217,0.877729258,0.762650165,0.87,0.798420963,0.960526316,0.918802178,1,0.965447433
"('46.png', '21.png')",0.886956522,0.726519831,0.869565217,0.764024882,0.943965517,0.90675425,0.967871486,0.919467587,1,0.916418881
"('46.png', '58.png')",0.960629921,0.741875199,0.831896552,0.747811591,0.901477833,0.821529032,0.978813559,0.913084448,1,0.948637298
"('43.png', '26.png')",0.835390947,0.548577424,0.845794393,0.81483563,0.894736842,0.835113118,0.972222222,0.937212093,1,0.953365091
"('43.png', '54.png')",0.868613139,0.768483186,0.803921569,0.826551865,0.892307692,0.848476087,0.962790698,0.889004657,1,0.90963542
"('43.png', '41.png')",0.807377049,0.75351843,0.815920398,0.754215567,0.903030303,0.837342913,0.966942149,0.922349272,1,0.956630299
"('43.png', '36.png')",0.814545455,0.765936521,0.730964467,0.774151618,0.918032787,0.8384677,0.961937716,0.934760445,1,0.967691593
"('43.png', '51.png')",0.833935018,0.772457183,0.721698113,0.830703632,0.9,0.804100996,0.968503937,0.925489931,1,0.903804027
"('43.png', '2.png')",0.701244813,0.749152436,0.879227053,0.833955007,0.869109948,0.824995866,0.96812749,0.942387946,1,0.919118064
"('43.png', '27.png')",0.848,0.770182312,0.844036697,0.843177154,0.914438503,0.841548541,0.979253112,0.940161715,1,0.936246997
"('43.png', '17.png')",0.839694656,0.813038642,0.764423077,0.804403664,0.898058252,0.802267466,0.975,0.905485082,1,0.9589151
"('43.png', '16.png')",0.913907285,0.787779116,0.841121495,0.860438662,0.873563218,0.787039394,0.952702703,0.884786019,1,0.965308825
"('43.png', '31.png')",0.699481865,0.755487717,0.826086957,0.757596218,0.908163265,0.804071475,0.964285714,0.906121812,1,0.967501817
"('43.png', '5.png')",0.837944664,0.549855446,0.834146341,0.82182578,0.926966292,0.855186994,0.971590909,0.859220981,0.992537313,0.952548599
"('43.png', '30.png')",0.827004219,0.762549059,0.847368421,0.837913043,0.842105263,0.793273417,0.974637681,0.936356061,1,0.967691593
"('43.png', '14.png')",0.784946237,0.743421796,0.841025641,0.820291369,0.914572864,0.834436653,0.96969697,0.931770031,1,0.967691593
"('43.png', '1.png')",0.780082988,0.747643807,0.81122449,0.848247539,0.917098446,0.828950509,0.974789916,0.900395103,1,0.951904727
"('43.png', '45.png')",0.792828685,0.761067131,0.845771144,0.867513822,0.908571429,0.847254674,0.96124031,0.944819746,1,0.946342116
"('43.png', '39.png')",0.742738589,0.818524716,0.831730769,0.792222923,0.893719807,0.823661294,0.977011494,0.936084512,1,0.95676747
"('43.png', '40.png')",0.840466926,0.816232336,0.846153846,0.849645768,0.834146341,0.816004128,0.970149254,0.925300676,1,0.967691593
"('43.png', '3.png')",0.933510638,0.892136441,0.809302326,0.820528802,0.908629442,0.846566596,0.963414634,0.920382232,1,0.925199461
"('43.png', '20.png')",0.843636364,0.760672004,0.680365297,0.830782819,0.895,0.822978085,0.974169742,0.919850098,0.996363636,0.945772255
"('43.png', '64.png')",0.798479087,0.789310369,0.924855491,0.842937326,0.949438202,0.821308977,0.964566929,0.92707245,1,0.881763949
"('43.png', '33.png')",0.863247863,0.774768005,0.820895522,0.764025847,0.838541667,0.848690022,0.979079498,0.890612777,1,0.904227524
"('43.png', '24.png')",0.908296943,0.73135436,0.852941176,0.824440478,0.880829016,0.828090195,0.978448276,0.920505253,1,0.950355682
"('43.png', '19.png')",0.909967846,0.801117244,0.826086957,0.809700973,0.918604651,0.840658307,0.982758621,0.941517848,1,0.965269053
"('43.png', '38.png')",0.83984375,0.726630439,0.733944954,0.820321116,0.929936306,0.847045916,0.976525822,0.888448039,1,0.955471703
"('43.png', '34.png')",0.837606838,0.773192892,0.752688172,0.689744848,0.931216931,0.842546784,0.965714286,0.872417395,1,0.967691593
"('43.png', '29.png')",0.802884615,0.740653083,0.640552995,0.785213047,0.935,0.842580422,0.982758621,0.909170678,1,0.92287341
"('43.png', '49.png')",0.821561338,0.794894343,0.80104712,0.828069703,0.888297872,0.820000567,0.987755102,0.952730694,0.996309963,0.94752432
"('43.png', '4.png')",0.93,0.785358256,0.823529412,0.801193068,0.878453039,0.838345265,1,0.948623531,1,0.967691593
"('43.png', '59.png')",0.81779661,0.760797806,0.770731707,0.81769762,0.788359788,0.781027167,0.968,0.940176521,1,0.948189336
"('43.png', '50.png')",0.95035461,0.725794581,0.766055046,0.863989882,0.910179641,0.8442907,0.96641791,0.940743946,1,0.948824308
"('43.png', '28.png')",0.889250814,0.71112181,0.772020725,0.816362264,0.933649289,0.838965201,0.966507177,0.889482059,1,0.946886359
"('43.png', '25.png')",0.910216718,0.825621155,0.805687204,0.839425551,0.882022472,0.777244504,0.971774194,0.9304571,1,0.967691593
"('43.png', '48.png')",0.730290456,0.71602979,0.860696517,0.860406483,0.924731183,0.843450207,0.947761194,0.934386011,1,0.949970323
"('43.png', '9.png')",0.905263158,0.806926208,0.781659389,0.817087734,0.886597938,0.823933081,0.96350365,0.938124462,1,0.955381469
"('43.png', '62.png')",0.885714286,0.741945254,0.808035714,0.824392098,0.82183908,0.814629492,0.974910394,0.908251264,1,0.913634021
"('43.png', '44.png')",0.856666667,0.759115313,0.807291667,0.767830009,0.857142857,0.819251683,0.956043956,0.923919247,1,0.951626524
"('43.png', '35.png')",0.763157895,0.648148584,0.807511737,0.823215628,0.931578947,0.797238395,0.970149254,0.916514621,1,0.912068154
"('43.png', '10.png')",0.848684211,0.78338688,0.846153846,0.847990298,0.861111111,0.81260027,0.959259259,0.917925691,1,0.948453921
"('43.png', '18.png')",0.804878049,0.733884288,0.828431373,0.872631352,0.905759162,0.836673738,0.9453125,0.920732696,1,0.951179191
"('43.png', '32.png')",0.80075188,0.617560617,0.873096447,0.839525848,0.852272727,0.787039416,0.964028777,0.931314211,1,0.958344847
"('43.png', '21.png')",0.796491228,0.766414319,0.783251232,0.826156217,0.909090909,0.855498616,0.996226415,0.92912807,1,0.910871683
"('43.png', '58.png')",0.883333333,0.77135947,0.820895522,0.832539063,0.857142857,0.788216531,0.972222222,0.924163166,1,0.941696031
"('26.png', '54.png')",0.808510638,0.530023705,0.873605948,0.816842161,0.901408451,0.88202695,0.989795918,0.905348258,0.994186047,0.928535891
"('26.png', '41.png')",0.841628959,0.534936551,0.885964912,0.745091177,0.924686192,0.900377984,0.979508197,0.935215973,1,0.97450792
"('26.png', '36.png')",0.747572816,0.532789859,0.902542373,0.758705606,0.943478261,0.902234984,0.969111969,0.952007335,1,0.985376895
"('26.png', '51.png')",0.815533981,0.530779725,0.850746269,0.820416009,0.939393939,0.853916355,0.981751825,0.953813731,0.996515679,0.91908459
"('26.png', '2.png')",0.704081633,0.527482266,0.887029289,0.820526997,0.895582329,0.876333783,0.996350365,0.960090531,1,0.942018624
"('26.png', '27.png')",0.769953052,0.528907833,0.87966805,0.816859305,0.905759162,0.885643901,0.958677686,0.939597383,1,0.952134754
"('26.png', '17.png')",0.767676768,0.557809895,0.846511628,0.841113972,0.92920354,0.846915444,0.98245614,0.9261727,1,0.976600401
"('26.png', '16.png')",0.871244635,0.565640676,0.922764228,0.81519241,0.863157895,0.84750117,0.96,0.905811728,1,0.982994127
"('26.png', '31.png')",0.608187135,0.529953908,0.911392405,0.735722253,0.864864865,0.824962724,0.988304094,0.913740051,1,0.983264929
"('26.png', '5.png')",0.86,0.675333111,0.892703863,0.780493713,0.926829268,0.921615235,0.973404255,0.883810743,1,0.970233901
"('26.png', '30.png')",0.747747748,0.53036795,0.829059829,0.809283097,0.844086022,0.806045822,0.983870968,0.945838455,1,0.985376895
"('26.png', '14.png')",0.776744186,0.528681109,0.847457627,0.799761963,0.954751131,0.882713554,0.977011494,0.94874397,1,0.985376895
"('26.png', '1.png')",0.748743719,0.536359686,0.871595331,0.818698308,0.921658986,0.886020914,0.966942149,0.925830127,0.997354497,0.969598176
"('26.png', '45.png')",0.739583333,0.529242832,0.875486381,0.81528447,0.927710843,0.894143504,0.979919679,0.968050177,1,0.965794015
"('26.png', '39.png')",0.711229947,0.54369417,0.862068966,0.77870938,0.858585859,0.854833233,0.996254682,0.960965117,0.997560976,0.974633554
"('26.png', '40.png')",0.796208531,0.550563346,0.849785408,0.802923668,0.8647343,0.846794228,0.97810219,0.94821653,1,0.985376895
"('26.png', '3.png')",0.837398374,0.550748265,0.807511737,0.811493892,0.928853755,0.901779204,0.987903226,0.942079799,1,0.943833474
"('26.png', '20.png')",0.822429907,0.532770483,0.736842105,0.79256021,0.909502262,0.870038102,0.987551867,0.941054331,0.997340426,0.964366438
"('26.png', '64.png')",0.809734513,0.538606992,0.952191235,0.824552729,0.899470899,0.876826601,0.984375,0.945885532,1,0.909920679
"('26.png', '33.png')",0.822966507,0.530935979,0.878661088,0.751448312,0.925650558,0.901233304,0.971698113,0.890308941,1,0.922907501
"('26.png', '24.png')",0.857777778,0.572862299,0.932,0.808587511,0.948497854,0.887398944,0.974468085,0.941613975,0.994936709,0.968482956
"('26.png', '19.png')",0.853448276,0.565492208,0.90459364,0.752267045,0.92578125,0.903475232,0.991525424,0.964966746,1,0.983113422
"('26.png', '38.png')",0.778301887,0.533732047,0.824902724,0.788511131,0.945378151,0.902167256,0.975103734,0.912065391,1,0.973203587
"('26.png', '34.png')",0.764102564,0.537452108,0.813333333,0.666748693,0.955823293,0.905610239,0.994285714,0.890624379,1,0.985376895
"('26.png', '29.png')",0.791044776,0.523369249,0.762557078,0.766294801,0.951327434,0.894890162,0.983050847,0.936544646,1,0.930874298
"('26.png', '49.png')",0.7960199,0.541189628,0.876984127,0.796827717,0.94980695,0.881759889,1,0.975942985,0.997474747,0.970871916
"('26.png', '4.png')",0.869955157,0.564094542,0.869158879,0.767767584,0.960159363,0.89422938,1,0.972843615,1,0.985376895
"('26.png', '59.png')",0.744897959,0.535551076,0.865900383,0.780196319,0.888392857,0.842411896,0.978723404,0.96313593,0.99702381,0.96570291
"('26.png', '50.png')",0.917050691,0.578153053,0.867346939,0.835764469,0.929752066,0.903069398,0.977777778,0.965765704,0.996226415,0.962030793
"('26.png', '28.png')",0.856088561,0.627412365,0.872093023,0.808570074,0.9375,0.884178227,0.994708995,0.905735904,1,0.966997092
"('26.png', '25.png')",0.865853659,0.578381943,0.873913043,0.810923222,0.875647668,0.819745871,0.971774194,0.954806597,1,0.985376895
"('26.png', '48.png')",0.72,0.579667036,0.897321429,0.857262193,0.943089431,0.891158707,0.959839357,0.955673008,1,0.967831346
"('26.png', '9.png')",0.851674641,0.561263832,0.902654867,0.792120963,0.897321429,0.863601165,0.984375,0.961068426,1,0.973096622
"('26.png', '62.png')",0.862222222,0.578060145,0.90234375,0.802713672,0.905511811,0.865622561,0.98015873,0.927044651,0.997084548,0.931828556
"('26.png', '44.png')",0.82832618,0.528158976,0.8,0.750883753,0.93697479,0.857221952,0.969811321,0.951779619,0.997382199,0.967843661
"('26.png', '35.png')",0.749034749,0.588782118,0.86328125,0.783130868,0.929906542,0.848758395,0.988847584,0.941226487,1,0.912988842
"('26.png', '10.png')",0.803212851,0.541768087,0.910714286,0.814128218,0.882113821,0.870111752,0.965250965,0.943136116,0.997159091,0.966160321
"('26.png', '18.png')",0.762790698,0.535270913,0.867768595,0.852057052,0.933333333,0.880043356,0.983606557,0.943729614,1,0.969598679
"('26.png', '32.png')",0.837837838,0.673883648,0.916363636,0.866632626,0.876146789,0.815996841,0.981549815,0.953605985,1,0.976063433
"('26.png', '21.png')",0.775119617,0.539829065,0.905882353,0.798133593,0.946280992,0.918067381,0.981412639,0.95520459,1,0.918452899
"('26.png', '58.png')",0.839622642,0.540884389,0.898373984,0.804625932,0.861111111,0.832130511,0.991902834,0.94921087,0.997368421,0.95947618
