Files Compared,ORB,SSIM,ORB,SSIM,ORB,SSIM,ORB,SSIM,ORB,SSIM
"('19.png', '57.png')",0.769633508,0.581939434,0.813084112,0.724886438,0.98,0.853267056,1,0.990096468,1,0.994279045
"('19.png', '58.png')",0.85915493,0.582035203,0.882653061,0.796227008,0.929292929,0.831862759,0.967741935,0.930647277,1,0.885296481
"('19.png', '59.png')",0.795121951,0.57703127,0.86036036,0.779452596,0.882882883,0.783737085,0.99726776,0.97396649,0.99689441,0.970078349
"('19.png', '60.png')",0.762557078,0.567641763,0.85106383,0.839443913,0.932642487,0.781668883,0.992248062,0.971499842,1,0.98895713
"('19.png', '61.png')",0.803212851,0.621137184,0.814285714,0.778319267,0.903846154,0.810924325,1,0.948966662,1,0.994279045
"('19.png', '62.png')",0.791666667,0.602889837,0.840707965,0.77926837,0.892116183,0.787374673,1,0.93459429,1,0.994279045
"('19.png', '63.png')",0.770408163,0.584422634,0.855263158,0.807821919,0.801282051,0.741154628,1,0.974462314,1,0.983433752
"('19.png', '64.png')",0.859903382,0.580883421,0.787330317,0.726708568,0.91902834,0.826799253,1,0.982674598,1,0.992120793
"('20.png', '21.png')",0.698689956,0.729098752,0.65,0.634762904,0.927083333,0.856879563,0.983193277,0.884889165,1,0.935486716
"('20.png', '22.png')",0.627615063,0.746564146,0.64516129,0.741513042,0.827777778,0.735915844,1,0.885741708,1,0.951299819
"('20.png', '23.png')",0.711111111,0.782922442,0.703517588,0.72387052,0.885245902,0.857580824,0.983805668,0.889362319,1,0.935526672
"('20.png', '24.png')",0.773869347,0.734638669,0.707446809,0.721987658,0.872093023,0.804908562,0.99122807,0.907686615,1,0.953537615
"('20.png', '25.png')",0.858536585,0.687855773,0.665048544,0.729595348,0.866666667,0.816733037,0.987124464,0.893445575,1,0.953537615
"('20.png', '26.png')",0.708571429,0.502508389,0.660550459,0.734384525,0.926470588,0.856069813,0.986547085,0.900640517,1,0.958236211
"('20.png', '27.png')",0.715,0.736839607,0.711111111,0.779381295,0.898305085,0.86435599,1,0.88578699,1,0.96380401
"('20.png', '28.png')",0.885,0.588452602,0.655913978,0.683132724,0.924623116,0.859041056,0.980769231,0.858995922,0.994011976,0.962967445
"('20.png', '29.png')",0.726907631,0.770552259,0.604166667,0.730964377,0.877659574,0.863997236,0.995833333,0.890408162,1,0.90076913
"('20.png', '30.png')",0.782142857,0.743148198,0.657142857,0.756346453,0.858695652,0.81412159,1,0.90076391,1,0.960690514
"('20.png', '31.png')",0.572815534,0.750126311,0.698492462,0.674544911,0.862433862,0.838873168,0.987341772,0.871668454,1,0.946010741
"('20.png', '32.png')",0.741116751,0.578520894,0.76097561,0.752683394,0.847715736,0.745486606,0.98173516,0.908262144,1,0.953537615
"('20.png', '33.png')",0.682819383,0.74012731,0.626213592,0.702810203,0.845303867,0.822722614,0.995391705,0.8913581,0.996753247,0.912195533
"('20.png', '34.png')",0.722222222,0.788799854,0.708571429,0.641847291,0.87150838,0.813739292,0.986607143,0.899298687,1,0.953537615
"('20.png', '35.png')",0.741784038,0.64400494,0.578475336,0.759288383,0.897849462,0.830826216,0.990909091,0.912042531,1,0.896141309
"('20.png', '36.png')",0.752727273,0.818230422,0.654054054,0.685679013,0.886904762,0.841446806,0.976525822,0.914542003,1,0.953537615
"('20.png', '37.png')",0.740310078,0.803587576,0.666666667,0.70233562,0.877777778,0.819125822,0.977272727,0.879886621,1,0.953537615
"('20.png', '38.png')",0.684210526,0.720955409,0.611814346,0.736047305,0.907608696,0.85092471,0.990909091,0.906267845,1,0.956136731
"('20.png', '39.png')",0.583333333,0.728254016,0.724489796,0.739341039,0.906077348,0.876650391,0.98,0.892145863,1,0.953537615
"('20.png', '40.png')",0.650793651,0.725956867,0.665116279,0.740969666,0.92039801,0.844361688,0.979274611,0.877148865,1,0.953537615
"('20.png', '41.png')",0.670995671,0.757921329,0.697435897,0.698728758,0.863874346,0.796243157,0.985436893,0.884398199,1,0.896171005
"('20.png', '42.png')",0.682403433,0.681153175,0.519148936,0.72001888,0.865,0.840039192,0.995708155,0.888953268,1,0.929489169
"('20.png', '43.png')",0.746606335,0.630129392,0.66367713,0.774877998,0.816568047,0.79260609,0.986607143,0.917683449,1,0.942015367
"('20.png', '44.png')",0.583756345,0.692288602,0.648514851,0.699447862,0.87431694,0.780129592,0.982222222,0.891440506,1,0.953537615
"('20.png', '45.png')",0.689361702,0.734917727,0.644859813,0.769416374,0.935483871,0.841691272,0.991189427,0.892317339,1,0.914486568
"('20.png', '46.png')",0.85106383,0.609318239,0.735751295,0.718451263,0.82010582,0.830346937,0.995934959,0.908064523,1,0.943372395
"('20.png', '47.png')",0.627218935,0.618772188,0.685990338,0.742587801,0.821621622,0.839615018,0.982683983,0.901798343,1,0.930271308
"('20.png', '48.png')",0.583815029,0.604664109,0.647887324,0.772088588,0.898617512,0.877692907,0.980582524,0.809785333,1,0.951115075
"('20.png', '49.png')",0.729508197,0.763144502,0.701086957,0.725665652,0.935135135,0.823167775,1,0.920281073,1,0.890242584
"('20.png', '50.png')",0.796,0.734448249,0.676767677,0.758548309,0.846994536,0.84241119,0.995215311,0.860447416,1,0.948021323
"('20.png', '51.png')",0.626865672,0.693196453,0.729591837,0.761632887,0.927835052,0.804613998,0.995780591,0.849937003,1,0.932783814
"('20.png', '52.png')",0.606965174,0.734945708,0.628571429,0.743165548,0.917127072,0.846730118,0.986486486,0.873627958,0.99691358,0.912351471
"('20.png', '53.png')",0.808411215,0.581381546,0.605263158,0.727444125,0.872093023,0.818631264,0.995689655,0.904039845,1,0.907848128
"('20.png', '54.png')",0.638613861,0.695764565,0.652968037,0.741400239,0.903846154,0.861220606,0.9875,0.902053248,1,0.953537615
"('20.png', '55.png')",0.660493827,0.631258447,0.589519651,0.711168751,0.816901408,0.865154245,0.995689655,0.844177321,1,0.953537615
"('20.png', '56.png')",0.650943396,0.801208989,0.656387665,0.754661768,0.864130435,0.790776196,0.982905983,0.900466669,1,0.941895576
"('20.png', '57.png')",0.62037037,0.726682783,0.73015873,0.693638474,0.944099379,0.866705783,1,0.915344425,1,0.953537615
"('20.png', '58.png')",0.74,0.73140356,0.717277487,0.751077821,0.903954802,0.805404348,0.99047619,0.86837234,1,0.864593839
"('20.png', '59.png')",0.68202765,0.746553827,0.695238095,0.735747912,0.872340426,0.800252524,0.995744681,0.922182604,1,0.929336919
"('20.png', '60.png')",0.724444444,0.690240028,0.656108597,0.741249927,0.893518519,0.822663437,0.991596639,0.900004647,1,0.961287911
"('20.png', '61.png')",0.766666667,0.683856804,0.690140845,0.748904495,0.912087912,0.838209071,0.995305164,0.895447974,1,0.953537615
"('20.png', '62.png')",0.70212766,0.704450072,0.675675676,0.75294737,0.862857143,0.749221888,0.991701245,0.882756424,1,0.953537615
"('20.png', '63.png')",0.666666667,0.742638792,0.689655172,0.780003871,0.81,0.767834951,0.995575221,0.905998433,0.996987952,0.943474885
"('20.png', '64.png')",0.743243243,0.742158938,0.668393782,0.699791041,0.878453039,0.842070552,0.991666667,0.910976115,1,0.951379363
"('21.png', '22.png')",0.646840149,0.729064467,0.73655914,0.640245555,0.93,0.772030691,0.960784314,0.910736226,1,0.979711306
"('21.png', '23.png')",0.687782805,0.770382412,0.733333333,0.631525934,0.963636364,0.90129193,0.971659919,0.908112416,1,0.965022137
"('21.png', '24.png')",0.801932367,0.713974418,0.776190476,0.670668257,0.946078431,0.844553046,0.980620155,0.934924636,1,0.981949101
"('21.png', '25.png')",0.852017937,0.695601351,0.767195767,0.659446168,0.981900452,0.850614915,0.955390335,0.923760813,1,0.981949101
"('21.png', '26.png')",0.710843373,0.518901116,0.732673267,0.637173814,0.988142292,0.900788475,0.992248062,0.928522192,1,0.94663502
"('21.png', '27.png')",0.738738739,0.746900055,0.715053763,0.658800232,0.96744186,0.908122373,0.984555985,0.900819465,0.997395833,0.951148567
"('21.png', '28.png')",0.851282051,0.595173141,0.712264151,0.634808682,0.95,0.894283072,0.941798942,0.863089933,1,0.959883166
"('21.png', '29.png')",0.644628099,0.705322741,0.732718894,0.640708956,0.95412844,0.911562903,0.981343284,0.921773818,1,0.929152832
"('21.png', '30.png')",0.657480315,0.732960557,0.734782609,0.656062389,0.952879581,0.841275154,0.990909091,0.929892721,1,0.965270839
"('21.png', '31.png')",0.632034632,0.815686736,0.762886598,0.653374022,0.943820225,0.878683134,0.944099379,0.884217104,0.997481108,0.974408762
"('21.png', '32.png')",0.725581395,0.568176865,0.770731707,0.649065157,0.958115183,0.761972921,0.957692308,0.934043291,1,0.981949101
"('21.png', '33.png')",0.636363636,0.713483681,0.724719101,0.646675516,0.968888889,0.871476342,0.963636364,0.904511286,1,0.946958665
"('21.png', '34.png')",0.686507937,0.751737586,0.767857143,0.644370479,0.955882353,0.882758048,0.968992248,0.927865046,1,0.981949101
"('21.png', '35.png')",0.686192469,0.610714465,0.617977528,0.64921292,0.970711297,0.87650933,0.964426877,0.935694095,1,0.937536785
"('21.png', '36.png')",0.739463602,0.747541397,0.846846847,0.64190799,0.956140351,0.893877962,0.987654321,0.940147481,1,0.981949101
"('21.png', '37.png')",0.712121212,0.741430026,0.726775956,0.64203821,0.955752212,0.860974293,0.948497854,0.911049242,1,0.981949101
"('21.png', '38.png')",0.706766917,0.774679554,0.70952381,0.638137552,0.952380952,0.912234604,0.977443609,0.929511962,1,0.957014162
"('21.png', '39.png')",0.631578947,0.742694898,0.814285714,0.663073363,0.957746479,0.920330305,0.972093023,0.905923452,1,0.981949101
"('21.png', '40.png')",0.686956522,0.742188833,0.718390805,0.643220366,0.966507177,0.878289754,0.948275862,0.901399462,1,0.981949101
"('21.png', '41.png')",0.655319149,0.721166282,0.766816143,0.659265715,0.937799043,0.842103637,0.961864407,0.909763539,0.994736842,0.924787597
"('21.png', '42.png')",0.729007634,0.675025507,0.554945055,0.627539809,0.914438503,0.859027741,0.973484848,0.920084516,1,0.957057125
"('21.png', '43.png')",0.748987854,0.656102341,0.7,0.645727279,0.906432749,0.830127675,0.980620155,0.941048049,1,0.96543768
"('21.png', '44.png')",0.558035714,0.656563007,0.757446809,0.63721103,0.983333333,0.824069118,0.939271255,0.913687875,1,0.981949101
"('21.png', '45.png')",0.67953668,0.730652088,0.706214689,0.653187082,0.942408377,0.895521286,0.975206612,0.923172652,0.997333333,0.942898055
"('21.png', '46.png')",0.809782609,0.607943994,0.847715736,0.6527356,0.96,0.876270793,0.986899563,0.921021587,1,0.968411709
"('21.png', '47.png')",0.572164948,0.60590432,0.759615385,0.667497838,0.951327434,0.87638191,0.988235294,0.919728503,1,0.951856254
"('21.png', '48.png')",0.602094241,0.61494923,0.743315508,0.657699766,0.970833333,0.898494907,0.957746479,0.812017913,1,0.979526561
"('21.png', '49.png')",0.723076923,0.75544797,0.742105263,0.653565382,0.972727273,0.849215409,0.988047809,0.938479172,1,0.912453309
"('21.png', '50.png')",0.72972973,0.710008861,0.703488372,0.65884601,0.954545455,0.89203843,0.959821429,0.882281493,1,0.976432809
"('21.png', '51.png')",0.64573991,0.628287178,0.801843318,0.64798811,0.975490196,0.848934099,0.981132075,0.868027674,0.996575342,0.927966552
"('21.png', '52.png')",0.637130802,0.746593676,0.690909091,0.640533965,0.979253112,0.885319433,0.972111554,0.897329395,1,0.933284673
"('21.png', '53.png')",0.762557078,0.590819733,0.631067961,0.65567764,0.954773869,0.855111753,0.9765625,0.923562137,1,0.919657326
"('21.png', '54.png')",0.675925926,0.688630277,0.78974359,0.65292037,0.954081633,0.903993388,0.966911765,0.927527937,1,0.981949101
"('21.png', '55.png')",0.618811881,0.621912149,0.664705882,0.647538625,0.925,0.900001766,0.982905983,0.87947365,1,0.981949101
"('21.png', '56.png')",0.610328638,0.732581232,0.665024631,0.643702632,0.966824645,0.834141173,0.973180077,0.926213063,1,0.973186878
"('21.png', '57.png')",0.692913386,0.826584778,0.735849057,0.648213476,0.9921875,0.917702676,0.991735537,0.940463983,1,0.981949101
"('21.png', '58.png')",0.759689922,0.741844985,0.793269231,0.675234856,0.964467005,0.852116501,0.961038961,0.893082419,0.992248062,0.87397865
"('21.png', '59.png')",0.690839695,0.755453097,0.804232804,0.644717006,0.930481283,0.835732561,0.983050847,0.92827318,1,0.970349705
"('21.png', '60.png')",0.709016393,0.751361635,0.742574257,0.660075869,0.951219512,0.853282576,0.960854093,0.926359748,1,0.967251744
"('21.png', '61.png')",0.701421801,0.685199724,0.720430108,0.647688973,0.986425339,0.879012992,0.978813559,0.904010985,1,0.981949101
"('21.png', '62.png')",0.704166667,0.699700189,0.772486772,0.650279777,0.900473934,0.782057943,0.964566929,0.903970608,1,0.981949101
"('21.png', '63.png')",0.653225806,0.690419738,0.693641618,0.661475244,0.84516129,0.779105275,0.981481481,0.92640274,1,0.971103808
"('21.png', '64.png')",0.732600733,0.798325805,0.771028037,0.634860021,0.96347032,0.886446727,0.971193416,0.938507395,1,0.979790849
"('22.png', '23.png')",0.68487395,0.777918857,0.828193833,0.76408654,0.957943925,0.767814683,0.979166667,0.899447642,1,0.979751262
"('22.png', '24.png')",0.75210084,0.754991414,0.858638743,0.745761945,0.809734513,0.783263895,0.979508197,0.933584164,1,0.997762205
"('22.png', '25.png')",0.797101449,0.707277249,0.863013699,0.748200068,0.920634921,0.720738103,0.988888889,0.919071048,1,0.997762205
"('22.png', '26.png')",0.720496894,0.511320938,0.831896552,0.799590029,0.901960784,0.76275894,0.988188976,0.927590038,0.991549296,0.962448124
"('22.png', '27.png')",0.662601626,0.777768263,0.849137931,0.787384233,0.877906977,0.757355424,0.989285714,0.909737553,1,0.966961671
"('22.png', '28.png')",0.829896907,0.600501783,0.742268041,0.688365386,0.880952381,0.736579345,0.961111111,0.862429942,0.994923858,0.97569627
"('22.png', '29.png')",0.656779661,0.687220476,0.690987124,0.732390026,0.880829016,0.755812582,0.97254902,0.914387177,1,0.944965936
"('22.png', '30.png')",0.613333333,0.693813912,0.833333333,0.779083699,0.829787234,0.704001843,0.973333333,0.924712551,0.992424242,0.980837582
"('22.png', '31.png')",0.621848739,0.777505313,0.821917808,0.708021317,0.853503185,0.734122405,0.986754967,0.882064305,1,0.994656333
"('22.png', '32.png')",0.678733032,0.580182093,0.875,0.78295193,0.894273128,0.671725903,0.988188976,0.935136141,1,0.997762205
"('22.png', '33.png')",0.656779661,0.720943597,0.861244019,0.754825661,0.93495935,0.773703566,0.961165049,0.906990076,0.993442623,0.956411566
"('22.png', '34.png')",0.68115942,0.784550947,0.752688172,0.659244778,0.870588235,0.766494675,0.955719557,0.927354883,1,0.997762205
"('22.png', '35.png')",0.68161435,0.618093199,0.739130435,0.745105461,0.926940639,0.73814495,0.984496124,0.934584156,0.987288136,0.939820637
"('22.png', '36.png')",0.703971119,0.841005725,0.799019608,0.718994546,0.794444444,0.751218807,0.9875,0.9426326,1,0.997762205
"('22.png', '37.png')",0.67611336,0.737049447,0.808510638,0.71933668,0.897959184,0.745118428,0.972440945,0.89833332,1,0.997762205
"('22.png', '38.png')",0.683760684,0.664683718,0.701754386,0.745403314,0.843023256,0.756509712,0.985074627,0.930241469,0.986522911,0.972827265
"('22.png', '39.png')",0.6,0.788958442,0.878640777,0.774229918,0.877094972,0.763241701,0.991561181,0.91005761,1,0.997762205
"('22.png', '40.png')",0.668161435,0.715833769,0.852678571,0.759101331,0.871134021,0.748709527,0.974895397,0.899209472,1,0.997762205
"('22.png', '41.png')",0.650442478,0.685386043,0.82464455,0.725953535,0.848039216,0.757033102,0.959183673,0.920736561,0.988950276,0.939674979
"('22.png', '42.png')",0.671875,0.656589411,0.573684211,0.714773488,0.880434783,0.717194121,0.974637681,0.918256562,0.997183099,0.972870228
"('22.png', '43.png')",0.734615385,0.673911859,0.795238095,0.744129741,0.729885057,0.707816689,0.98046875,0.940980616,0.997167139,0.981250783
"('22.png', '44.png')",0.555066079,0.645116368,0.761682243,0.73741657,0.855421687,0.712303534,0.972222222,0.916758457,1,0.997762205
"('22.png', '45.png')",0.716363636,0.776594395,0.791262136,0.73997794,0.905660377,0.744697153,0.975806452,0.918920038,0.997222222,0.958711158
"('22.png', '46.png')",0.75,0.615335683,0.887323944,0.75790256,0.842391304,0.743004068,0.982978723,0.926482198,0.997607656,0.984224813
"('22.png', '47.png')",0.598039216,0.633252717,0.792929293,0.740460328,0.873913043,0.765314592,0.975609756,0.930410783,1,0.963973937
"('22.png', '48.png')",0.622119816,0.633377623,0.860696517,0.788610829,0.868544601,0.764539571,0.978448276,0.826058263,1,0.995339665
"('22.png', '49.png')",0.689922481,0.792408545,0.735,0.735308804,0.842696629,0.733052121,0.995762712,0.940859696,1,0.926637014
"('22.png', '50.png')",0.660194175,0.708232141,0.844339623,0.786559814,0.876847291,0.757493312,0.975806452,0.887132932,0.997695853,0.992245912
"('22.png', '51.png')",0.582978723,0.692389931,0.751072961,0.791288936,0.89673913,0.715777214,0.981412639,0.871252613,1,0.943942164
"('22.png', '52.png')",0.607594937,0.747656057,0.8125,0.792235691,0.917098446,0.742588408,0.959854015,0.89373155,0.99044586,0.949097777
"('22.png', '53.png')",0.728571429,0.595573342,0.817307692,0.778562926,0.892857143,0.755419184,0.954198473,0.924053932,1,0.93547043
"('22.png', '54.png')",0.672268908,0.739302092,0.843478261,0.744547338,0.860465116,0.755699647,0.977011494,0.924754214,1,0.997762205
"('22.png', '55.png')",0.646153846,0.633498474,0.729064039,0.775896657,0.825,0.762828461,0.987654321,0.879470457,1,0.997762205
"('22.png', '56.png')",0.604255319,0.751644666,0.793859649,0.725584271,0.872727273,0.724149358,0.988764045,0.930870649,1,0.986120166
"('22.png', '57.png')",0.689530686,0.788983187,0.820754717,0.723884671,0.929648241,0.762775582,0.97826087,0.941154622,1,0.997762205
"('22.png', '58.png')",0.685714286,0.726468995,0.869109948,0.783087783,0.8375,0.742174056,0.964143426,0.911717762,1,0.88513301
"('22.png', '59.png')",0.746428571,0.83138346,0.831818182,0.74388553,0.862244898,0.727460855,0.991525424,0.926512075,0.990291262,0.97382504
"('22.png', '60.png')",0.643478261,0.689597418,0.819047619,0.766289271,0.888888889,0.73141146,0.969348659,0.931161177,0.997596154,0.982794163
"('22.png', '61.png')",0.709677419,0.697216622,0.801886792,0.771238132,0.897196262,0.731464925,0.951754386,0.909619508,1,0.997762205
"('22.png', '62.png')",0.674008811,0.687159884,0.798165138,0.793515602,0.876,0.75304618,0.973568282,0.897422792,1,0.997762205
"('22.png', '63.png')",0.63362069,0.702107554,0.789473684,0.781685221,0.743902439,0.710216096,0.981132075,0.928083005,1,0.986916912
"('22.png', '64.png')",0.687969925,0.751447354,0.852216749,0.740377421,0.863874346,0.749463294,0.991967871,0.93999688,1,0.995603953
"('23.png', '24.png')",0.837320574,0.77802108,0.852380952,0.733623941,0.924369748,0.846499357,0.979757085,0.93347197,1,0.981989057
"('23.png', '25.png')",0.834196891,0.726978667,0.878378378,0.728518748,0.93220339,0.872053664,0.982142857,0.920165161,1,0.981989057
"('23.png', '26.png')",0.788359788,0.529598509,0.865800866,0.745283487,0.963265306,0.904403406,0.984732824,0.927615655,1,0.946674976
"('23.png', '27.png')",0.776371308,0.774205689,0.845814978,0.75526939,0.939534884,0.908643362,0.984,0.898610874,0.997319035,0.951188523
"('23.png', '28.png')",0.862433862,0.627547112,0.80104712,0.673353591,0.923497268,0.89119706,0.969230769,0.864407776,1,0.959923122
"('23.png', '29.png')",0.728033473,0.761714704,0.759825328,0.726437632,0.929824561,0.90524551,0.990990991,0.910602522,1,0.929192788
"('23.png', '30.png')",0.733031674,0.764911203,0.816037736,0.784284759,0.9375,0.846480239,0.972,0.92981755,1,0.965067118
"('23.png', '31.png')",0.668367347,0.780050707,0.848979592,0.739176972,0.948717949,0.884176504,0.952941176,0.878958305,1,0.974463141
"('23.png', '32.png')",0.746192893,0.599558144,0.897777778,0.770030406,0.918552036,0.768826994,0.9609375,0.933801276,1,0.981989057
"('23.png', '33.png')",0.698347107,0.768567982,0.854271357,0.741805589,0.93495935,0.872143579,0.980620155,0.919362826,1,0.951312627
"('23.png', '34.png')",0.710204082,0.803599963,0.812206573,0.667250625,0.940860215,0.862227971,0.965517241,0.922814897,1,0.981989057
"('23.png', '35.png')",0.767676768,0.661950763,0.79047619,0.748277247,0.96031746,0.879098791,0.980079681,0.934533859,1,0.92961736
"('23.png', '36.png')",0.742990654,0.805977322,0.865671642,0.700647002,0.938967136,0.882084597,0.984063745,0.939082527,1,0.981989057
"('23.png', '37.png')",0.752066116,0.781799697,0.864035088,0.795698112,0.930735931,0.844868371,0.977973568,0.900014027,1,0.981989057
"('23.png', '38.png')",0.716894977,0.722183312,0.75862069,0.747055283,0.927536232,0.897053575,0.981273408,0.93177875,1,0.957054118
"('23.png', '39.png')",0.723076923,0.793547378,0.909090909,0.769619057,0.938679245,0.925673911,0.983870968,0.899880577,1,0.981989057
"('23.png', '40.png')",0.706185567,0.763455064,0.858921162,0.811820221,0.923076923,0.881654421,0.97716895,0.897318585,1,0.981989057
"('23.png', '41.png')",0.660944206,0.75821495,0.888888889,0.714736749,0.956331878,0.824948991,0.960199005,0.905118516,0.994680851,0.924601443
"('23.png', '42.png')",0.742081448,0.679744148,0.624365482,0.706582966,0.906077348,0.851328672,0.987447699,0.908590653,1,0.957110735
"('23.png', '43.png')",0.804545455,0.66872337,0.821621622,0.75764939,0.935897436,0.829156523,0.988188976,0.938413292,1,0.965477635
"('23.png', '44.png')",0.596938776,0.695131816,0.841346154,0.728033282,0.912280702,0.813950272,0.973799127,0.91667706,1,0.981989057
"('23.png', '45.png')",0.694915254,0.760190951,0.836842105,0.737542934,0.939393939,0.882545393,0.988047809,0.915880009,1,0.943113693
"('23.png', '46.png')",0.862944162,0.658093302,0.887445887,0.731636537,0.938864629,0.854766254,0.98989899,0.937998971,1,0.968451665
"('23.png', '47.png')",0.640625,0.641977415,0.814634146,0.730637169,0.949416342,0.907123501,0.978902954,0.914617588,1,0.951816462
"('23.png', '48.png')",0.635,0.647918014,0.844221106,0.775743454,0.958139535,0.893014474,0.981651376,0.804514193,1,0.97966783
"('23.png', '49.png')",0.738589212,0.824078524,0.780104712,0.7372363,0.936893204,0.858639413,1,0.94042711,1,0.915651554
"('23.png', '50.png')",0.810945274,0.759730941,0.855769231,0.770679648,0.963709677,0.902083467,0.981132075,0.880260054,1,0.976472765
"('23.png', '51.png')",0.698019802,0.706083998,0.886255924,0.774888277,0.939534884,0.851518266,0.976470588,0.859939578,1,0.928006507
"('23.png', '52.png')",0.718085106,0.78252024,0.855,0.768675264,0.978991597,0.895625774,0.973333333,0.891675975,1,0.933324629
"('23.png', '53.png')",0.857142857,0.61384934,0.8,0.729323086,0.91,0.861763077,0.977443609,0.919181428,1,0.919873652
"('23.png', '54.png')",0.701298701,0.716863421,0.869747899,0.734602436,0.959183673,0.900286199,0.978947368,0.928966793,1,0.981989057
"('23.png', '55.png')",0.8,0.647621306,0.8,0.757569744,0.870229008,0.900899804,0.978165939,0.862840012,1,0.981989057
"('23.png', '56.png')",0.733333333,0.796654247,0.818604651,0.720623895,0.941463415,0.830151595,0.980620155,0.924146618,1,0.970447089
"('23.png', '57.png')",0.713043478,0.775116879,0.861111111,0.691344902,0.963562753,0.910382189,0.976284585,0.941943758,1,0.981989057
"('23.png', '58.png')",0.763285024,0.750012786,0.880382775,0.776736804,0.919354839,0.84589867,0.969230769,0.889937874,1,0.870322875
"('23.png', '59.png')",0.719457014,0.776094998,0.888392857,0.774339174,0.9,0.831489092,0.993103448,0.936684232,1,0.959002415
"('23.png', '60.png')",0.707964602,0.718496859,0.869369369,0.769542593,0.914691943,0.850533659,0.984,0.924735408,0.997590361,0.967008819
"('23.png', '61.png')",0.859728507,0.736843302,0.860986547,0.793130051,0.932735426,0.880063594,0.974874372,0.903067852,1,0.981989057
"('23.png', '62.png')",0.663865546,0.734805403,0.866666667,0.790132051,0.919148936,0.776065969,0.965686275,0.890767135,1,0.981989057
"('23.png', '63.png')",0.69124424,0.751958171,0.851674641,0.768267362,0.840764331,0.777893577,0.9765625,0.924863177,1,0.971316654
"('23.png', '64.png')",0.766519824,0.779360261,0.83,0.707591372,0.975609756,0.885928191,1,0.932889581,1,0.979830805
"('24.png', '25.png')",0.844086022,0.700968453,0.830769231,0.73107785,0.919282511,0.795041862,0.986486486,0.950515861,1,1
"('24.png', '26.png')",0.774566474,0.527614252,0.832512315,0.745425738,0.928571429,0.832706052,0.990595611,0.956988968,1,0.964685919
"('24.png', '27.png')",0.848101266,0.80789364,0.823834197,0.757635347,0.879069767,0.83607838,0.985454545,0.928531928,1,0.969199466
"('24.png', '28.png')",0.889502762,0.629045784,0.841269841,0.664887844,0.824858757,0.812590582,0.994350282,0.892651419,1,0.977934065
"('24.png', '29.png')",0.723214286,0.75556593,0.838297872,0.721135391,0.886792453,0.834665876,0.995867769,0.945063874,0.997005988,0.947203731
"('24.png', '30.png')",0.717592593,0.758767096,0.811158798,0.768006825,0.863247863,0.774347272,0.992217899,0.959597623,1,0.983075378
"('24.png', '31.png')",0.739583333,0.708375754,0.795454545,0.708050837,0.853932584,0.805007441,0.974025974,0.912510242,1,0.992459661
"('24.png', '32.png')",0.765,0.627683694,0.876651982,0.780815063,0.889867841,0.727649711,0.993630573,0.968759905,1,1
"('24.png', '33.png')",0.757990868,0.780744392,0.841269841,0.744586796,0.906779661,0.835919147,0.981395349,0.932591072,1,0.958649361
"('24.png', '34.png')",0.772151899,0.760027887,0.777777778,0.66216018,0.895522388,0.81872562,0.988636364,0.960291124,1,1
"('24.png', '35.png')",0.766169154,0.66392115,0.727748691,0.746906271,0.935742972,0.810276619,0.993031359,0.969504072,0.995652174,0.942044734
"('24.png', '36.png')",0.731481481,0.753111225,0.866359447,0.692843575,0.858974359,0.82882036,0.996794872,0.977119243,1,1
"('24.png', '37.png')",0.755656109,0.754553185,0.825,0.74561418,0.873873874,0.810212416,0.986784141,0.92923505,1,1
"('24.png', '38.png')",0.706422018,0.693509134,0.783673469,0.717853363,0.86631016,0.830064095,0.97972973,0.96218426,1,0.975065061
"('24.png', '39.png')",0.802083333,0.753930564,0.844262295,0.761853704,0.870646766,0.851364023,0.99543379,0.93005042,1,1
"('24.png', '40.png')",0.795811518,0.684363069,0.827225131,0.737392174,0.848739496,0.827008636,0.975728155,0.928085721,1,1
"('24.png', '41.png')",0.733333333,0.730779226,0.881679389,0.73407476,0.921259843,0.841151711,0.979674797,0.940703072,0.994350282,0.941912775
"('24.png', '42.png')",0.760180995,0.70896855,0.629213483,0.703486028,0.839779006,0.791569178,0.981684982,0.9448609,1,0.975108024
"('24.png', '43.png')",0.811659193,0.658409163,0.814814815,0.743539532,0.795031056,0.773978502,0.993883792,0.974980233,1,0.983488578
"('24.png', '44.png')",0.658878505,0.716730377,0.79638009,0.717058698,0.82278481,0.75864186,0.987012987,0.94748927,1,1
"('24.png', '45.png')",0.795348837,0.743741845,0.795454545,0.744725186,0.875675676,0.817620445,0.977777778,0.954544506,1,0.960948954
"('24.png', '46.png')",0.883977901,0.685778639,0.892857143,0.742895465,0.873303167,0.811273798,0.988188976,0.956130726,1,0.986462608
"('24.png', '47.png')",0.695187166,0.700296704,0.86036036,0.720896718,0.877862595,0.836800386,0.988764045,0.95156863,0.996539792,0.966211732
"('24.png', '48.png')",0.684782609,0.675960402,0.823232323,0.758653843,0.899521531,0.840348098,0.981132075,0.832035876,1,0.99757746
"('24.png', '49.png')",0.825112108,0.762780767,0.846774194,0.723347056,0.874396135,0.805163045,0.996774194,0.972386396,1,0.928525052
"('24.png', '50.png')",0.857142857,0.829367458,0.826815642,0.750147973,0.919831224,0.835009397,0.986725664,0.911275961,1,0.994483708
"('24.png', '51.png')",0.76076555,0.761449799,0.861538462,0.76160955,0.882051282,0.780639151,0.984732824,0.890706766,1,0.94601745
