Files Compared,ORB 1,SSIM 1,ORB 2,SSIM 2,ORB 3,SSIM 3,ORB 4,SSIM 4,ORB 5,SSIM 5
"('7.png', '14.png')",0.600938967,0.676730754,0.828054299,0.722674009,0.948571429,0.828650348,0.95703125,0.895819212,1,0.988103741
"('7.png', '15.png')",0.608888889,0.723839206,0.651933702,0.710748795,0.895734597,0.792362357,0.950381679,0.907974229,1,0.9803037
"('7.png', '16.png')",0.756345178,0.657742164,0.869767442,0.768610417,0.847619048,0.819878978,0.947115385,0.874112482,1,0.944580403
"('7.png', '17.png')",0.668246445,0.724475558,0.754285714,0.738482961,0.921568627,0.821622624,0.964566929,0.891573661,1,0.984281144
"('7.png', '18.png')",0.657004831,0.704031724,0.924731183,0.747259826,0.93236715,0.832945278,0.986046512,0.885388673,0.997584541,0.968488704
"('7.png', '19.png')",0.827586207,0.755896955,0.918181818,0.761548796,0.900943396,0.790661453,0.992217899,0.916068919,1,0.968475261
"('7.png', '20.png')",0.61928934,0.754886757,0.661458333,0.736661678,0.930481283,0.806080505,0.982142857,0.88513194,1,0.949242135
"('7.png', '21.png')",0.644144144,0.688241774,0.957805907,0.753576133,0.90430622,0.838393601,0.961904762,0.885555847,1,0.888280841
"('7.png', '22.png')",0.597285068,0.665946171,0.897959184,0.77394641,0.923469388,0.814068132,0.970909091,0.91320345,1,0.941781918
"('7.png', '23.png')",0.69955157,0.743944302,0.847619048,0.73535464,0.916230366,0.847207608,0.974895397,0.886866847,1,0.986049961
"('7.png', '24.png')",0.777777778,0.7905278,0.898734177,0.782181948,0.955,0.805658727,0.959677419,0.911024895,1,0.962097729
"('7.png', '25.png')",0.773809524,0.647970673,0.893939394,0.73974422,0.920930233,0.857458956,0.973913043,0.857570927,0.997416021,0.968773497
"('7.png', '26.png')",0.803191489,0.561808502,0.888372093,0.758415733,0.957142857,0.83477126,0.985559567,0.898995484,1,0.976914947
"('7.png', '27.png')",0.753191489,0.812723554,0.883495146,0.770635623,0.891891892,0.83024792,0.966507177,0.887742102,1,0.988103741
"('7.png', '28.png')",0.783333333,0.626493197,0.881188119,0.725799195,0.933333333,0.822296005,0.963157895,0.876042536,1,0.924230672
"('7.png', '29.png')",0.668103448,0.809640335,0.799107143,0.720948418,0.878640777,0.81153951,0.986425339,0.88645673,1,0.889527503
"('7.png', '30.png')",0.71559633,0.801154673,0.882608696,0.751083419,0.915343915,0.765232694,0.962655602,0.887951251,1,0.974687095
"('7.png', '31.png')",0.490384615,0.664903005,0.877272727,0.691873968,0.889473684,0.824353239,0.989583333,0.873912657,0.99702381,0.939948734
"('7.png', '32.png')",0.697560976,0.646983241,0.874458874,0.77302483,0.880434783,0.760975799,0.95,0.906160146,1,0.940251023
"('7.png', '33.png')",0.710638298,0.825711254,0.859375,0.732430519,0.915492958,0.818104404,0.97260274,0.888759809,1,0.970926235
"('7.png', '34.png')",0.695067265,0.716534089,0.802030457,0.617655616,0.948717949,0.846237997,0.984615385,0.879759892,1,0.976956779
"('7.png', '35.png')",0.663507109,0.669672535,0.842857143,0.767258957,0.951219512,0.809124959,0.973958333,0.84132033,1,0.966757864
"('7.png', '36.png')",0.577981651,0.670402764,0.894472362,0.682414698,0.895287958,0.824504244,0.952205882,0.917121498,0.995260664,0.983837919
"('7.png', '37.png')",0.669456067,0.791941161,0.862385321,0.745696786,0.902439024,0.808366806,0.98245614,0.889672556,1,0.965633808
"('7.png', '38.png')",0.618834081,0.699898864,0.768518519,0.724956808,0.882352941,0.803492716,0.978354978,0.904471535,1,0.935450256
"('7.png', '39.png')",0.594470046,0.713763551,0.918103448,0.773900166,0.927083333,0.851271028,0.987124464,0.883805109,1,0.988103741
"('7.png', '40.png')",0.70984456,0.726289553,0.90776699,0.738617657,0.905263158,0.805210749,0.95049505,0.853235682,1,0.988103741
"('7.png', '41.png')",0.641860465,0.749862663,0.880382775,0.702086303,0.943396226,0.797086415,0.970149254,0.905627384,1,0.971269721
"('7.png', '42.png')",0.646226415,0.687624505,0.638418079,0.714403238,0.965,0.803113386,0.983122363,0.881588493,1,0.984067016
"('7.png', '43.png')",0.774011299,0.65634895,0.83248731,0.755661498,0.907103825,0.775909553,0.956862745,0.891141613,1,0.944632781
"('7.png', '44.png')",0.703389831,0.765645849,0.848888889,0.701213215,0.893518519,0.798113177,0.979452055,0.873838591,1,0.939207828
"('7.png', '45.png')",0.668246445,0.69984776,0.93956044,0.750766156,0.895522388,0.794243169,0.980544747,0.906638995,1,0.974486625
"('7.png', '46.png')",0.754010695,0.714969201,0.909502262,0.74262301,0.921182266,0.80180124,0.995594714,0.885761145,0.996268657,0.916610478
"('7.png', '47.png')",0.629955947,0.6791349,0.834080717,0.75488264,0.876847291,0.839336779,0.969827586,0.859637567,1,0.96200693
"('7.png', '48.png')",0.655339806,0.646092179,0.895522388,0.7753551,0.955445545,0.834368207,0.984251969,0.858157221,1,0.953115436
"('7.png', '49.png')",0.698492462,0.709062007,0.955752212,0.78238225,0.920930233,0.804458904,0.980620155,0.902133307,0.997014925,0.941550627
"('7.png', '50.png')",0.8125,0.747803655,0.903846154,0.772387033,0.96875,0.833840976,0.974074074,0.905516958,1,0.947811178
"('7.png', '51.png')",0.674897119,0.801702997,0.908296943,0.742446141,0.939226519,0.808140842,0.958333333,0.881067594,0.996996997,0.913425997
"('7.png', '52.png')",0.595121951,0.705123062,0.910526316,0.747942377,0.966183575,0.85083785,0.977477477,0.89633678,1,0.943942488
"('7.png', '53.png')",0.863905325,0.682652744,0.921052632,0.780567488,0.91627907,0.832299009,0.973180077,0.897810047,1,0.926894585
"('7.png', '54.png')",0.663865546,0.769974393,0.911504425,0.786302537,0.929824561,0.827418279,0.97833935,0.895377948,0.993174061,0.939124353
"('7.png', '55.png')",0.686170213,0.667865025,0.76300578,0.747268688,0.813559322,0.847695157,0.963963964,0.880476335,1,0.985991775
"('7.png', '56.png')",0.581673307,0.759908815,0.81443299,0.767269915,0.886597938,0.784051762,0.982014388,0.877683896,1,0.968904539
"('7.png', '57.png')",0.636752137,0.704699365,0.836633663,0.730622687,0.955307263,0.849251608,0.973799127,0.872895125,1,0.985953892
"('7.png', '58.png')",0.75,0.728577801,0.821862348,0.77146101,0.932642487,0.808124957,0.969348659,0.897117016,1,0.983004891
"('7.png', '59.png')",0.677725118,0.672237462,0.838095238,0.75469517,0.875647668,0.769671786,0.992063492,0.906404885,1,0.938118177
"('7.png', '60.png')",0.688372093,0.743202194,0.821052632,0.763746128,0.834224599,0.75374334,0.942446043,0.901824226,1,0.978814175
"('7.png', '61.png')",0.802325581,0.719196342,0.887254902,0.733804423,0.886138614,0.788674028,0.958490566,0.902848143,1,0.988103741
"('7.png', '62.png')",0.720812183,0.723485001,0.897058824,0.739921358,0.855614973,0.716208028,0.973484848,0.871119336,1,0.980735682
"('7.png', '63.png')",0.647058824,0.80061492,0.863849765,0.790489673,0.866666667,0.78684496,0.978181818,0.899130877,1,0.980659862
"('7.png', '64.png')",0.648401826,0.735629035,0.883116883,0.749074206,0.907216495,0.83360446,0.981927711,0.870370268,1,0.980853924
"('8.png', '9.png')",0.835051546,0.665777027,0.700483092,0.76914292,0.901408451,0.809542582,0.985221675,0.962383843,0.994550409,0.981022664
"('8.png', '10.png')",0.843317972,0.6226689,0.82183908,0.75740065,0.955284553,0.808736278,0.981651376,0.923810884,0.997252747,0.977614904
"('8.png', '11.png')",0.745454545,0.615436805,0.593406593,0.690658596,0.883977901,0.785160836,0.995614035,0.938214393,1,0.983344175
"('8.png', '12.png')",0.785365854,0.626557479,0.81595092,0.750091545,0.875576037,0.854171855,0.99122807,0.948179631,0.997159091,0.977434218
"('8.png', '13.png')",0.850241546,0.637072056,0.685279188,0.73808633,0.88,0.72867747,1,0.892218185,0.993197279,0.939931959
"('8.png', '14.png')",0.828282828,0.629204048,0.721590909,0.7270943,0.905555556,0.829033235,0.995391705,0.940920521,1,0.983344175
"('8.png', '15.png')",0.834196891,0.65320671,0.580487805,0.69763983,0.897196262,0.839165484,0.982142857,0.946235778,1,0.973337594
"('8.png', '16.png')",0.899328859,0.691098816,0.740740741,0.731851912,0.866666667,0.822851348,0.985645933,0.914252904,0.997311828,0.937314585
"('8.png', '17.png')",0.824468085,0.67656652,0.665024631,0.738740199,0.928270042,0.83194862,0.97979798,0.917820021,0.994459834,0.979705996
"('8.png', '18.png')",0.885,0.65756662,0.801104972,0.746349495,0.92,0.836918447,0.995535714,0.925855621,1,0.963729138
"('8.png', '19.png')",0.937219731,0.660464179,0.826530612,0.784424568,0.936708861,0.781050064,1,0.962680299,1,0.966634427
"('8.png', '20.png')",0.831050228,0.645288236,0.658031088,0.72037484,0.915841584,0.803532327,0.98019802,0.91730913,1,0.94730785
"('8.png', '21.png')",0.828431373,0.657230116,0.785714286,0.753892681,0.941176471,0.846707282,0.990430622,0.923001146,1,0.885511753
"('8.png', '22.png')",0.8,0.63948163,0.755434783,0.738345429,0.960176991,0.821880288,0.973214286,0.954703211,0.997289973,0.937217023
"('8.png', '23.png')",0.853658537,0.668435873,0.760204082,0.70409685,0.893854749,0.84369944,0.980392157,0.919771749,1,0.974827613
"('8.png', '24.png')",0.888888889,0.656178212,0.748571429,0.755137413,0.912371134,0.806649103,0.991304348,0.956978662,1,0.957357292
"('8.png', '25.png')",0.926686217,0.836710444,0.71,0.728537306,0.891752577,0.857510167,0.981308411,0.903212066,1,0.963948118
"('8.png', '26.png')",0.854077253,0.578242731,0.798969072,0.721702764,0.96347032,0.83881567,0.995475113,0.936341319,0.997142857,0.972397369
"('8.png', '27.png')",0.825842697,0.635841341,0.794258373,0.760579104,0.80952381,0.830765966,0.986238532,0.937803775,1,0.983344175
"('8.png', '28.png')",0.921052632,0.740937001,0.734939759,0.718148101,0.842767296,0.826309871,0.984536082,0.913307956,1,0.925748544
"('8.png', '29.png')",0.813471503,0.6309572,0.647058824,0.722728812,0.862944162,0.828856216,0.987288136,0.931546651,0.996153846,0.888511806
"('8.png', '30.png')",0.882882883,0.645421395,0.787356322,0.729371735,0.906593407,0.784561661,0.981132075,0.929462595,0.997368421,0.969927529
"('8.png', '31.png')",0.741935484,0.638067248,0.698924731,0.672797712,0.871134021,0.835238529,0.990990991,0.916433933,1,0.940759146
"('8.png', '32.png')",0.821276596,0.608715399,0.78974359,0.727814548,0.901709402,0.779349454,0.995515695,0.950932295,1,0.936818868
"('8.png', '33.png')",0.853658537,0.63756574,0.752941176,0.729197131,0.927966102,0.824814267,0.980392157,0.933631795,0.997282609,0.966190506
"('8.png', '34.png')",0.816425121,0.637893896,0.751592357,0.609963531,0.92746114,0.850132582,1,0.923385455,0.99734748,0.972197213
"('8.png', '35.png')",0.800829876,0.625818561,0.640776699,0.74994608,0.91627907,0.811776884,0.990196078,0.876817013,0.996835443,0.962962513
"('8.png', '36.png')",0.771300448,0.640514783,0.763313609,0.691825441,0.890804598,0.820962074,0.990147783,0.960409957,0.994764398,0.96738007
"('8.png', '37.png')",0.85026738,0.64466538,0.730769231,0.730953776,0.911917098,0.805064695,0.990291262,0.928232014,0.993527508,0.960874242
"('8.png', '38.png')",0.844559585,0.642386232,0.573529412,0.693786694,0.896341463,0.806527138,1,0.947777139,1,0.931132314
"('8.png', '39.png')",0.813131313,0.674182822,0.81420765,0.733649141,0.908653846,0.857113642,0.98156682,0.924026582,1,0.983344175
"('8.png', '40.png')",0.877094972,0.668516633,0.741293532,0.740926451,0.862857143,0.818694666,0.98019802,0.874267119,1,0.983344175
"('8.png', '41.png')",0.822335025,0.631939318,0.840909091,0.707498648,0.897674419,0.792968218,0.984615385,0.946944884,1,0.964000442
"('8.png', '42.png')",0.861344538,0.627147811,0.551401869,0.698881876,0.923076923,0.796728723,0.976958525,0.92036826,0.997333333,0.97930745
"('8.png', '43.png')",0.895910781,0.699101924,0.767676768,0.751049991,0.904761905,0.787773033,0.98015873,0.942857778,1,0.939995454
"('8.png', '44.png')",0.802325581,0.635687688,0.740963855,0.720742282,0.95,0.813081901,0.980676329,0.912409428,0.996960486,0.921300094
"('8.png', '45.png')",0.87966805,0.649583201,0.770408163,0.757334047,0.91011236,0.808805298,0.986899563,0.949753021,0.997175141,0.972334082
"('8.png', '46.png')",0.890756303,0.648478488,0.770949721,0.725173968,0.857954545,0.802897896,0.990521327,0.924388532,1,0.915282394
"('8.png', '47.png')",0.747191011,0.591107461,0.729281768,0.73374723,0.887254902,0.838667752,0.975845411,0.883482797,1,0.958782273
"('8.png', '48.png')",0.781609195,0.5890891,0.764397906,0.739522446,0.913043478,0.834593808,0.979487179,0.890068036,0.994134897,0.942362819
"('8.png', '49.png')",0.869346734,0.65001119,0.840659341,0.765592594,0.907834101,0.809216393,0.99103139,0.943654316,1,0.936791061
"('8.png', '50.png')",0.93129771,0.688841434,0.75,0.758521543,0.923809524,0.84174757,0.981900452,0.950686209,0.997416021,0.946757187
"('8.png', '51.png')",0.830188679,0.640959257,0.661016949,0.724615816,0.912087912,0.812742408,0.99078341,0.921830764,0.993920973,0.909046556
"('8.png', '52.png')",0.78,0.684076867,0.804020101,0.726177998,0.95049505,0.852677475,0.990521327,0.934436538,1,0.939241166
"('8.png', '53.png')",0.919860627,0.67101429,0.772222222,0.758243096,0.901639344,0.835919727,0.977375566,0.941289801,0.993993994,0.913856402
"('8.png', '54.png')",0.85483871,0.634645656,0.842696629,0.771700332,0.850574713,0.84203868,0.986725664,0.938212502,0.996632997,0.922888897
"('8.png', '55.png')",0.850678733,0.656130143,0.719806763,0.72210842,0.829787234,0.856331141,0.990384615,0.922059484,0.994444444,0.98123221
"('8.png', '56.png')",0.7875,0.623210439,0.71957672,0.754227738,0.852941176,0.81355917,0.990950226,0.905774128,0.994186047,0.964144973
"('8.png', '57.png')",0.807881773,0.647744322,0.74566474,0.729499763,0.909574468,0.846633147,0.985221675,0.909644529,0.991689751,0.981194326
"('8.png', '58.png')",0.911196911,0.663271314,0.75862069,0.743997804,0.865921788,0.806960814,0.986666667,0.939726996,0.997319035,0.978245325
"('8.png', '59.png')",0.85520362,0.646329465,0.790816327,0.759003713,0.872641509,0.777475512,0.99543379,0.956319103,1,0.932851035
"('8.png', '60.png')",0.890410959,0.637324176,0.777251185,0.803825296,0.855614973,0.746425656,0.933962264,0.949935724,1,0.974210564
"('8.png', '61.png')",0.949458484,0.693803176,0.717277487,0.703310664,0.935222672,0.802560813,1,0.949224883,1,0.983344175
"('8.png', '62.png')",0.838235294,0.630281982,0.738219895,0.683344781,0.945147679,0.721411043,0.980099502,0.902818666,0.992021277,0.975976117
"('8.png', '63.png')",0.797546012,0.631301784,0.762430939,0.744544194,0.88372093,0.774422321,0.991341991,0.946906334,0.99463807,0.97605717
"('8.png', '64.png')",0.830188679,0.663257912,0.773255814,0.738617172,0.886486486,0.836688919,0.978021978,0.906756209,1,0.976275486
"('9.png', '10.png')",0.778761062,0.71732033,0.826923077,0.732470496,0.880382775,0.820249286,0.995121951,0.946096788,1,0.991762
"('9.png', '11.png')",0.656108597,0.762078018,0.580645161,0.667814381,0.913793103,0.791618554,0.989847716,0.95714765,1,0.997678489
"('9.png', '12.png')",0.711790393,0.793350419,0.894179894,0.723574292,0.880952381,0.852580366,0.969387755,0.972504581,0.997530864,0.989097127
"('9.png', '13.png')",0.682926829,0.725909271,0.803738318,0.735316716,0.880208333,0.71862108,0.985815603,0.892690439,1,0.950595489
"('9.png', '14.png')",0.758474576,0.749719747,0.846153846,0.714607953,0.893854749,0.832275069,0.986784141,0.961655361,1,0.997678489
"('9.png', '15.png')",0.685344828,0.798910273,0.666666667,0.679654626,0.926086957,0.808800384,0.984848485,0.969021258,1,0.987671908
"('9.png', '16.png')",0.784688995,0.690727254,0.83255814,0.702918981,0.844559585,0.829488747,0.972067039,0.929413654,1,0.951511416
"('9.png', '17.png')",0.791304348,0.824820265,0.760416667,0.7078855,0.908256881,0.825876813,0.962264151,0.939042695,1,0.993855893
"('9.png', '18.png')",0.761261261,0.78890706,0.807692308,0.739989005,0.938095238,0.837928111,0.966666667,0.950595593,1,0.978063452
"('9.png', '19.png')",0.907692308,0.839979804,0.838862559,0.719234189,0.924778761,0.778907823,0.99408284,0.989046572,0.993421053,0.978050009
"('9.png', '20.png')",0.694835681,0.755996806,0.609302326,0.696452921,0.912568306,0.822474642,0.984771574,0.938260183,0.996969697,0.958816884
"('9.png', '21.png')",0.680851064,0.756240551,0.843243243,0.722390332,0.969849246,0.851837481,0.989637306,0.939631007,0.990610329,0.898701893
"('9.png', '22.png')",0.680327869,0.725001746,0.788659794,0.717169592,0.907317073,0.828621424,0.983606557,0.975776058,0.994334278,0.951356666
"('9.png', '23.png')",0.819327731,0.832101715,0.831683168,0.683226779,0.929347826,0.846601358,0.983050847,0.936111124,1,0.988092931
"('9.png', '24.png')",0.79638009,0.81548938,0.819148936,0.725499155,0.920187793,0.808456091,0.981343284,0.980699128,0.993006993,0.971672752
"('9.png', '25.png')",0.835164835,0.681527956,0.774336283,0.723442242,0.930481283,0.857893421,0.956521739,0.926954305,0.997275204,0.978266879
"('9.png', '26.png')",0.781725888,0.600788658,0.851851852,0.724129114,0.931707317,0.840558135,0.977099237,0.958299492,1,0.986489695
"('9.png', '27.png')",0.7239819,0.767212973,0.775119617,0.731497073,0.841269841,0.836974571,0.975845411,0.953125454,1,0.997678489
"('9.png', '28.png')",0.833333333,0.656339323,0.818681319,0.686490143,0.886075949,0.823569128,0.971098266,0.936780368,0.996309963,0.932081663
"('9.png', '29.png')",0.685106383,0.736987039,0.765258216,0.741419959,0.884816754,0.82658924,0.979695431,0.952580021,1,0.897151124
"('9.png', '30.png')",0.808510638,0.826794227,0.824390244,0.709715955,0.857894737,0.759861838,0.939086294,0.955957776,1,0.984261843
"('9.png', '31.png')",0.545454545,0.71411126,0.802816901,0.691165901,0.917647059,0.824037458,0.987654321,0.931304235,0.996835443,0.94775172
"('9.png', '32.png')",0.781395349,0.710586316,0.80861244,0.715283914,0.846938776,0.769165993,0.968641115,0.976992369,0.995934959,0.952104715
"('9.png', '33.png')",0.791469194,0.768629273,0.760638298,0.709400849,0.923766816,0.826523619,0.967741935,0.954029218,0.99137931,0.980500983
"('9.png', '34.png')",0.708333333,0.727045907,0.815217391,0.615224563,0.936893204,0.855879361,0.994047619,0.943334939,1,0.986531528
"('9.png', '35.png')",0.701357466,0.693346198,0.754385965,0.706144042,0.964444444,0.819817152,0.983425414,0.896738218,0.996621622,0.97666498
"('9.png', '36.png')",0.645021645,0.723319799,0.8,0.668751107,0.91005291,0.816207137,0.986225895,0.987069227,0.997493734,0.981545754
"('9.png', '37.png')",0.72265625,0.772945713,0.820960699,0.728631542,0.907216495,0.792481164,0.979057592,0.950504574,0.996478873,0.977719368
"('9.png', '38.png')",0.734234234,0.73837596,0.635514019,0.649634108,0.885057471,0.821193961,0.991489362,0.969369731,0.992753623,0.944648841
"('9.png', '39.png')",0.714285714,0.801598444,0.890710383,0.713019531,0.92,0.857280682,0.964824121,0.944123513,1,0.997678489
"('9.png', '40.png')",0.721461187,0.80619984,0.819095477,0.702175424,0.908045977,0.821549119,0.967741935,0.890276302,1,0.997678489
"('9.png', '41.png')",0.686098655,0.722254789,0.812182741,0.687798257,0.932432432,0.794386349,0.991525424,0.973554886,0.993865031,0.978334757
"('9.png', '42.png')",0.726495726,0.751061325,0.533333333,0.688530395,0.924324324,0.807232833,0.976744186,0.936101478,1,0.993641765
"('9.png', '43.png')",0.827956989,0.678726589,0.802884615,0.725088888,0.87150838,0.782938103,0.962790698,0.956486555,1,0.954207529
"('9.png', '44.png')",0.691666667,0.78509717,0.812182741,0.704635192,0.897674419,0.809504968,0.970260223,0.938643435,0.993377483,0.932464876
"('9.png', '45.png')",0.770491803,0.794917635,0.785714286,0.733657788,0.902173913,0.804153108,0.989655172,0.974980596,0.994490358,0.984061373
"('9.png', '46.png')",0.829015544,0.780998463,0.829896907,0.708181176,0.918478261,0.808749566,0.979057592,0.945375948,0.996138996,0.926046122
"('9.png', '47.png')",0.694323144,0.721209947,0.765853659,0.70764879,0.900473934,0.832933433,0.989528796,0.902400515,0.996323529,0.971595333
"('9.png', '48.png')",0.695652174,0.694963462,0.806763285,0.71156308,0.949541284,0.841431657,0.980952381,0.91017932,1,0.956687198
"('9.png', '49.png')",0.78111588,0.790461864,0.887096774,0.732992877,0.949541284,0.792333583,0.991967871,0.968985435,0.993670886,0.951125375
"('9.png', '50.png')",0.859296482,0.808181667,0.816831683,0.722177311,0.943925234,0.835011534,0.974522293,0.977066572,0.997311828,0.957310706
"('9.png', '51.png')",0.737704918,0.829210692,0.763819095,0.704651869,0.942528736,0.807308746,0.979274611,0.94132757,0.996904025,0.923000745
"('9.png', '52.png')",0.682464455,0.777000229,0.752475248,0.678491817,0.953488372,0.861148629,0.990291262,0.957362769,0.99380805,0.953517237
"('9.png', '53.png')",0.922279793,0.734511124,0.794258373,0.730912148,0.892018779,0.840762164,0.988505747,0.96297951,0.996784566,0.921335043
"('9.png', '54.png')",0.796460177,0.778112171,0.862433862,0.737723703,0.868131868,0.844038655,0.977011494,0.960408307,0.992727273,0.936846884
"('9.png', '55.png')",0.757425743,0.689700333,0.699029126,0.696654198,0.805825243,0.843999942,0.970930233,0.93424026,1,0.995650971
"('9.png', '56.png')",0.64573991,0.726990353,0.781725888,0.720817494,0.901639344,0.789381472,0.972111554,0.923275874,1,0.978708849
"('9.png', '57.png')",0.655737705,0.74261338,0.767567568,0.690465363,0.948979592,0.85464821,0.953125,0.926719534,1,0.99552864
"('9.png', '58.png')",0.831521739,0.797716793,0.761658031,0.721579792,0.888297872,0.800640983,0.963114754,0.962472527,1,0.99257964
"('9.png', '59.png')",0.772151899,0.774435326,0.80952381,0.737142908,0.879069767,0.777516744,1,0.977430891,1,0.946843682
"('9.png', '60.png')",0.744939271,0.767663057,0.792929293,0.720261036,0.819767442,0.763158358,0.958762887,0.970897343,0.997361478,0.988365936
"('9.png', '61.png')",0.842639594,0.775527859,0.796116505,0.676833703,0.916666667,0.801678684,0.980694981,0.97561137,1,0.997678489
"('9.png', '62.png')",0.799019608,0.783043546,0.810185185,0.64558804,0.931707317,0.720029038,0.981308411,0.918255092,1,0.990310431
"('9.png', '63.png')",0.709163347,0.822144905,0.790575916,0.716040974,0.874213836,0.79617594,0.984189723,0.962379504,1,0.99023461
"('9.png', '64.png')",0.668016194,0.788922619,0.785,0.708219405,0.905759162,0.84493475,0.986666667,0.920974548,1,0.990411019
"('10.png', '11.png')",0.641509434,0.655136097,0.616766467,0.744412737,0.865030675,0.794670397,0.990049751,0.916855315,1,0.994083511
"('10.png', '12.png')",0.722727273,0.710550551,0.940860215,0.785304688,0.886699507,0.859666728,0.981481481,0.931511515,0.99751861,0.986977127
"('10.png', '13.png')",0.733333333,0.730799593,0.832460733,0.775469815,0.890710383,0.736506639,0.983333333,0.865757548,1,0.946968274
"('10.png', '14.png')",0.769230769,0.682109621,0.825842697,0.766560415,0.894736842,0.838517689,0.991561181,0.920232676,1,0.994083511
"('10.png', '15.png')",0.7578125,0.756517885,0.58974359,0.74519696,0.889447236,0.829717156,0.978448276,0.927944779,1,0.98407693
"('10.png', '16.png')",0.782608696,0.623932636,0.851485149,0.781579441,0.869822485,0.833838231,0.985714286,0.900370653,1,0.947916438
"('10.png', '17.png')",0.72489083,0.720853104,0.768361582,0.770039688,0.918552036,0.832501581,0.986666667,0.905575278,1,0.995294053
"('10.png', '18.png')",0.751037344,0.670349809,0.899521531,0.835213016,0.931216931,0.843645555,0.986046512,0.9157705,1,0.974468474
"('10.png', '19.png')",0.927272727,0.739300146,0.884792627,0.806828671,0.926406926,0.792113995,0.995454545,0.946894372,1,0.974798868
"('10.png', '20.png')",0.727699531,0.66883385,0.650485437,0.771403796,0.90952381,0.843278905,0.986238532,0.905168428,1,0.955221905
"('10.png', '21.png')",0.725490196,0.714420456,0.870967742,0.794630217,0.958115183,0.853860007,0.995192308,0.903643896,1,0.893912045
"('10.png', '22.png')",0.700757576,0.713846784,0.887254902,0.798433271,0.952586207,0.852701011,0.990825688,0.934573332,1,0.947761688
"('10.png', '23.png')",0.795652174,0.7020073,0.856410256,0.729566101,0.913580247,0.851790267,0.987394958,0.904025748,1,0.984497952
"('10.png', '24.png')",0.801619433,0.732285424,0.857142857,0.797694459,0.901098901,0.823290386,0.991596639,0.938788358,0.996610169,0.970441868
"('10.png', '25.png')",0.823529412,0.654846469,0.787128713,0.789905558,0.941747573,0.865266547,0.975961538,0.885281036,1,0.974671901
"('10.png', '26.png')",0.770334928,0.590295213,0.811059908,0.779840114,0.943877551,0.839108834,0.995918367,0.920173596,0.997481108,0.987140013
"('10.png', '27.png')",0.765151515,0.75926012,0.834951456,0.803786292,0.870588235,0.83629313,0.981308411,0.913332013,1,0.994083511
"('10.png', '28.png')",0.801801802,0.636069284,0.835106383,0.756051553,0.921428571,0.828491733,0.984042553,0.901266726,1,0.932674882
"('10.png', '29.png')",0.71563981,0.648650917,0.75879397,0.753809174,0.895953757,0.824760233,1,0.912735325,1,0.894624723
"('10.png', '30.png')",0.760180995,0.691020456,0.850515464,0.763176614,0.875,0.75186883,0.995305164,0.915027621,0.997596154,0.980666865
"('10.png', '31.png')",0.6,0.673282709,0.816326531,0.688357322,0.924731183,0.830534429,0.990950226,0.903605409,1,0.944442395
"('10.png', '32.png')",0.74789916,0.630006561,0.88317757,0.803187997,0.907488987,0.771975947,0.973684211,0.934534953,1,0.952634493
"('10.png', '33.png')",0.76,0.679854311,0.809278351,0.764947415,0.961538462,0.848901328,0.981042654,0.919694557,1,0.983160695
"('10.png', '34.png')",0.713656388,0.674112138,0.761363636,0.615466124,0.932642487,0.865987506,1,0.907748368,1,0.982936549
"('10.png', '35.png')",0.712446352,0.654022628,0.806763285,0.791172672,0.950248756,0.820346489,0.983695652,0.858082072,0.996732026,0.972737635
"('10.png', '36.png')",0.683333333,0.673900759,0.85645933,0.784650346,0.880239521,0.828386565,0.985981308,0.944369608,0.994949495,0.977950776
"('10.png', '37.png')",0.696832579,0.673914721,0.849514563,0.75530485,0.882978723,0.808009592,0.990338164,0.911446611,1,0.971613578
"('10.png', '38.png')",0.698630137,0.646554725,0.630630631,0.750119849,0.864516129,0.823396979,1,0.929890576,1,0.951554877
"('10.png', '39.png')",0.673640167,0.759676437,0.859296482,0.780788277,0.894179894,0.865725268,0.995391705,0.909004404,1,0.994083511
"('10.png', '40.png')",0.753554502,0.708468889,0.833333333,0.787406413,0.895027624,0.826572994,0.995073892,0.868960245,1,0.994083511
"('10.png', '41.png')",0.75,0.649029123,0.837438424,0.764523002,0.929906542,0.801989461,0.986175115,0.932977989,1,0.974739778
"('10.png', '42.png')",0.737642586,0.705171352,0.607734807,0.735195363,0.924444444,0.803516221,0.986547085,0.899712533,1,0.990046786
"('10.png', '43.png')",0.810185185,0.677596113,0.807486631,0.800522494,0.866242038,0.768695537,0.991525424,0.920127763,1,0.950612551
"('10.png', '44.png')",0.669642857,0.661677935,0.85,0.750911401,0.913265306,0.819173573,0.981395349,0.897929117,1,0.928869898
"('10.png', '45.png')",0.788888889,0.723782595,0.863636364,0.822508744,0.929411765,0.814933059,0.986956522,0.93637253,0.99488491,0.988416612
"('10.png', '46.png')",0.839449541,0.695359382,0.835748792,0.772700499,0.880239521,0.805431614,0.995867769,0.917683963,1,0.928550763
"('10.png', '47.png')",0.673640167,0.710230923,0.824324324,0.8065443,0.884816754,0.839262479,0.990049751,0.873118632,0.992831541,0.974181456
"('10.png', '48.png')",0.684931507,0.704752273,0.90625,0.829813334,0.948207171,0.877539965,0.995327103,0.875850817,0.996794872,0.95309222
"('10.png', '49.png')",0.714285714,0.694794618,0.914438503,0.805101788,0.949238579,0.826249717,0.995951417,0.927334449,1,0.947530397
